Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.0508;1.2168;0.6342;1.4217;0.4025;-6.5985;1.45
33;132;0;-0.4000;2.0295;1.0128;0.6358;1.4152;0.4015;-6.5761;1.51
34;136;0;-0.4000;2.0141;0.8778;0.6484;1.4118;0.4100;-6.5311;1.59
35;140;0;-0.4000;0.6819;0.7648;0.4641;0.8216;0.4322;-3.0575;1.66
36;144;0;-0.4000;1.9942;0.7464;0.6429;1.4046;0.4143;-6.5046;1.72
37;148;0;-0.4000;1.9741;0.6877;0.6364;1.3969;0.3961;-6.4439;1.80
38;152;0;-0.4000;1.6516;0.6797;0.5537;1.2847;0.4306;-6.3623;1.87
39;156;0;3.0722;1.0237;0.7025;0.5268;1.0095;0.4536;-3.3602;1.94
40;160;0;-0.4000;2.2458;0.6957;0.7376;1.4784;0.4556;-6.2316;2.01
41;164;0;-0.4000;1.8969;0.6763;0.6103;1.3665;0.4641;-6.1552;2.08
42;168;0;3.0722;0.4022;0.6706;0.3576;0.6136;0.4572;-3.1434;2.16
43;172;0;-0.4000;2.5288;0.6597;0.7731;1.5323;0.4123;-6.0726;2.24
44;176;0;3.0722;1.8086;0.6572;0.5970;1.3332;0.4050;-6.0018;2.31
45;180;0;-0.4000;1.8083;0.6589;0.6018;1.3331;0.4032;-5.9065;2.38
46;184;0;3.0722;2.0874;0.6784;0.6964;1.4187;0.4061;-5.8182;2.44
47;188;0;-0.4000;1.3126;0.6755;0.5904;1.1267;0.4091;-3.3175;2.50
48;192;0;-0.4000;1.6475;0.6674;0.6992;1.2477;0.4237;-3.3016;2.58
49;196;0;3.0722;2.0111;0.6742;0.8291;1.3639;0.4842;-3.5152;2.65
50;200;0;-0.4000;2.4786;0.6494;0.8062;1.5211;0.5270;-5.7612;2.72
51;204;0;3.0722;3.2814;0.6114;1.0889;1.6819;0.5295;-5.6282;2.80
52;208;0;-0.4000;1.0275;0.5856;0.5713;1.0124;0.5246;-3.2272;2.88
53;212;0;3.0722;1.7022;0.5744;0.7601;1.2773;0.5273;-3.5316;2.95
54;216;0;-0.4000;2.9489;0.5698;1.0003;1.6171;0.5320;-5.3124;3.03
55;220;0;3.0722;1.7259;0.5642;0.7279;1.2784;0.5380;-3.4900;3.11
56;224;0;-0.4000;2.2301;0.5639;0.9173;1.4246;0.5482;-3.4457;3.19
57;228;0;3.0722;1.3137;0.5614;0.6758;1.1413;0.5623;-3.1658;3.27
58;232;0;-0.4000;3.3601;0.5449;1.1878;1.6954;0.5785;-5.0970;3.35
59;236;0;3.0722;3.8801;0.5169;1.3528;1.7544;0.5994;-4.9997;3.43
60;240;0;-0.4000;1.7805;0.4886;0.7581;1.3281;0.6347;-4.8731;3.51
61;244;0;-0.4000;1.8630;0.4478;0.8688;1.3385;0.6680;-3.3854;3.59
62;248;0;-0.4000;2.4455;0.4199;1.0757;1.5027;0.7055;-3.3642;3.67
63;252;0;-0.4000;2.9794;0.4014;1.1842;1.6287;0.7403;-4.5562;3.74
64;256;0;-0.4000;2.1367;0.3601;1.0551;1.4435;0.7794;-3.3080;3.82
65;260;0;-0.4000;2.3843;0.3451;1.1305;1.5093;0.8220;-3.2788;3.91
66;264;0;-0.4000;2.3250;0.3445;1.1358;1.4961;0.8564;-3.2620;3.99
67;268;0;-0.4000;2.3346;0.3834;1.1636;1.5229;0.8770;-4.1463;4.06
68;272;0;-0.4000;1.4254;0.3584;1.0157;1.1332;1.1951;-2.7793;4.14
69;276;0;-0.4000;1.8034;0.3208;1.0339;1.3204;1.1801;-3.9003;4.22
70;280;0;3.0722;2.0465;0.2708;1.1249;1.4286;0.9998;-3.1911;4.29
71;284;0;3.0722;1.8207;0.2458;1.0776;1.3482;0.8455;-3.1419;4.36
72;288;0;-0.4000;2.2917;0.2557;1.1689;1.5096;0.9348;-3.7076;4.45
73;292;0;-0.4000;2.8506;0.2494;1.2967;1.6145;0.9149;-3.6238;4.53
74;296;0;-0.4000;2.0310;0.2162;1.0849;1.4182;0.8049;-3.0207;4.61
