Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.4743;1.2221;0.7939;1.5301;0.4032;-6.3175;1.54
33;132;0;-0.4000;2.3127;1.0371;0.8366;1.4972;0.4070;-6.1415;1.60
34;136;0;-0.4000;2.2804;0.8637;0.8294;1.4870;0.4557;-6.1235;1.68
35;140;0;-0.4000;2.2429;0.6840;0.8166;1.4743;0.5128;-6.0965;1.75
36;144;0;-0.4000;1.9419;0.5857;0.7242;1.3843;0.5651;-6.0648;1.82
37;148;0;-0.4000;2.1560;0.5590;0.7924;1.4449;0.6152;-6.0009;1.89
38;152;0;-0.4000;1.7349;0.5820;0.6913;1.3169;0.6534;-5.9225;1.97
39;156;0;-0.4000;1.9267;0.5806;0.7413;1.3813;0.6544;-5.8778;2.04
40;160;0;-0.4000;1.9084;0.5275;0.7486;1.3760;0.7001;-5.8276;2.12
41;164;0;-0.4000;1.8914;0.4742;0.7782;1.3727;0.7443;-5.7703;2.19
42;168;0;-0.4000;1.8683;0.4348;0.7656;1.3637;0.7791;-5.7283;2.26
43;172;0;2.8573;2.0559;0.4121;0.8302;1.4214;0.7995;-5.6793;2.33
44;176;0;-0.4000;2.0903;0.3929;0.8420;1.4326;0.8192;-5.6294;2.41
45;180;0;-0.4000;2.0755;0.3707;0.8603;1.4309;0.8283;-5.5810;2.48
46;184;0;-0.4000;1.9601;0.3682;0.8081;1.3876;0.8264;-5.5253;2.54
47;188;0;-0.4000;1.9966;0.3645;0.8204;1.4005;0.8462;-5.4611;2.62
48;192;0;-0.4000;2.1423;0.3776;0.8871;1.4411;0.8742;-5.3978;2.69
49;196;0;-0.4000;1.9181;0.4523;0.8703;1.3825;0.8996;-5.3453;2.77
50;200;0;-0.4000;1.7314;0.5171;0.7565;1.3139;0.8821;-5.2986;2.84
51;204;0;2.8573;1.6531;0.5674;0.7392;1.2839;0.7798;-5.2388;2.91
52;208;0;-0.4000;1.8704;0.5584;0.7984;1.3546;0.7428;-5.1306;2.99
53;212;0;-0.4000;1.6987;0.5715;0.7320;1.2983;0.7442;-5.0256;3.07
54;216;0;-0.4000;1.8192;0.5919;0.7811;1.3336;0.6781;-4.9654;3.14
55;220;0;-0.4000;1.5898;0.6311;0.7237;1.2577;0.6775;-4.8442;3.21
56;224;0;-0.4000;1.0027;0.6536;0.5811;0.9979;0.6721;-2.7327;3.28
57;228;0;-0.4000;0.8619;0.6761;0.5906;0.9241;0.6978;-2.8422;3.36
58;232;0;-0.4000;1.6739;0.6401;0.6826;1.2638;0.6799;-4.6877;3.44
59;236;0;-0.4000;1.2619;0.5801;0.6519;1.1228;0.7258;-4.5260;3.52
60;240;0;-0.4000;1.4477;0.5327;0.6888;1.1982;0.7475;-4.3746;3.60
61;244;0;-0.4000;0.8385;0.4691;0.5410;0.9156;0.7460;-2.8938;3.67
62;248;0;-0.4000;1.3774;0.4585;0.6667;1.1680;0.7311;-4.0938;3.75
63;252;0;-0.4000;0.6330;0.4102;0.4570;0.7893;0.6976;-2.8982;3.83
64;256;0;-0.4000;0.8398;0.3997;0.5388;0.9159;0.6339;-2.8932;3.91
65;260;0;-0.4000;1.2158;0.4213;0.6075;1.0952;0.6233;-3.7845;3.99
66;264;0;-0.4000;0.9879;0.4115;0.5539;0.9939;0.6415;-3.6275;4.06
67;268;0;-0.4000;1.1819;0.3964;0.6059;1.0806;0.6464;-3.4415;4.15
68;272;0;2.8573;0.6469;0.3392;0.5098;0.7872;0.6639;-2.7603;4.23
69;276;0;-0.4000;1.0120;0.3215;0.6068;1.0044;0.6483;-2.7631;4.30
70;280;0;-0.4000;0.5969;0.3006;0.4051;0.7706;0.6509;-2.9948;4.38
71;284;0;2.8573;1.0821;0.2816;0.5967;1.0354;0.6511;-3.0027;4.46
72;288;0;-0.4000;1.0118;0.3072;0.5317;0.9948;0.6749;-2.7831;4.53
73;292;0;-0.4000;0.7834;0.2430;0.4847;0.8849;0.6682;-2.7283;4.61
74;296;0;-0.4000;0.6407;0.2317;0.4612;0.7927;0.7010;-3.0232;4.70
75;300;0;-0.4000;0.8854;0.2271;0.5588;0.9401;0.6714;-3.0270;4.78
76;304;0;-0.4000;1.0449;0.2303;0.5600;1.0150;0.6507;-3.0173;4.86
77;308;0;2.8573;1.2379;0.2751;0.6588;1.0987;0.6393;-2.9967;4.95
78;312;0;-0.4000;1.1964;0.2211;0.6450;1.0912;0.6400;-3.2611;5.03
79;316;0;-0.4000;1.1037;0.2775;0.6228;1.0488;0.6300;-3.2443;5.11
80;320;0;-0.4000;0.5504;0.2201;0.4077;0.7381;0.5967;-2.6771;5.18
81;324;0;-0.4000;1.3377;0.2125;0.7093;1.1452;0.5750;-2.9341;5.26
82;328;0;-0.4000;0.6094;0.2061;0.4527;0.7739;0.5614;-2.9166;5.34
83;332;0;2.8573;1.3830;0.2002;0.7065;1.1618;0.5584;-3.1714;5.43
84;336;0;-0.4000;1.3306;0.2448;0.7170;1.1305;0.5549;-2.7388;5.50
85;340;0;-0.4000;0.9406;0.1575;0.5882;0.9689;0.5868;-3.1435;5.59
86;344;0;-0.4000;0.8876;0.1987;0.5821;0.9420;0.5966;-2.9170;5.67
87;348;0;-0.4000;1.1458;0.1283;0.6393;1.0681;0.6156;-3.1090;5.75
88;352;0;-0.4000;0.9740;0.1262;0.6075;0.9853;0.6215;-3.0905;5.84
89;356;0;-0.4000;0.8070;0.1292;0.5229;0.8983;0.6038;-2.9253;5.92
90;360;0;-0.4000;1.6350;0.1306;0.8580;1.2641;0.6114;-3.0245;6.01
91;364;0;-0.4000;0.4185;0.1366;0.4252;0.6013;0.6167;-2.9855;6.09
92;368;0;-0.4000;1.1577;0.1426;0.6906;1.0758;0.5995;-2.9676;6.18
93;372;0;-0.4000;0.8549;0.1444;0.5730;0.9232;0.5798;-2.9064;6.26
94;376;0;-0.4000;0.8776;0.1426;0.5603;0.9365;0.5680;-3.0061;6.34
95;380;0;-0.4000;0.9004;0.1371;0.5967;0.9466;0.5696;-3.0167;6.42
96;384;0;-0.4000;0.6624;0.1803;0.5209;0.8090;0.5655;-2.8664;6.51
97;388;0;-0.4000;1.3893;0.1158;0.7299;1.1678;0.5644;-3.0218;6.59
98;392;0;-0.4000;0.8141;0.1042;0.5220;0.9022;0.5633;-2.8224;6.67
99;396;0;-0.4000;0.8724;0.1009;0.5298;0.9340;0.5784;-3.0361;6.76
100;400;0;-0.4000;1.2044;0.1057;0.6902;1.0968;0.5858;-3.0367;6.85
101;404;0;-0.4000;0.8409;0.1824;0.5342;0.9170;0.5590;-2.8836;6.94
102;408;0;-0.4000;0.6223;0.1247;0.4712;0.7800;0.5407;-2.8658;7.03
103;412;0;2.8573;1.1213;0.1401;0.6012;1.0528;0.5117;-3.0818;7.12
104;416;0;-0.4000;1.3098;0.1471;0.7069;1.1337;0.5003;-2.7682;7.20
105;420;0;-0.4000;1.4753;0.1528;0.7580;1.2046;0.5212;-3.1225;7.29
106;424;0;-0.4000;0.1432;0.1690;0.3287;0.1875;0.5265;0.0333;7.37
107;428;0;2.8573;0.6231;0.1867;0.5119;0.7713;0.5105;-2.7596;7.46
108;432;0;-0.4000;1.4025;0.1905;0.7426;1.1747;0.4929;-3.0600;7.55
109;436;0;-0.4000;1.0896;0.1822;0.6353;1.0419;0.4889;-2.8152;7.63
110;440;0;2.8573;1.3931;0.1762;0.7538;1.1727;0.4945;-3.0329;7.72
111;444;0;-0.4000;1.1423;0.1807;0.6407;1.0659;0.5031;-3.0241;7.81
112;448;0;2.8573;1.1159;0.1868;0.6361;1.0539;0.5078;-2.8817;7.89
113;452;0;-0.4000;0.8921;0.1948;0.5655;0.9441;0.5146;-3.0140;7.98
114;456;0;-0.4000;1.8723;0.1934;0.8657;1.3140;0.5092;-3.0006;8.06
115;460;0;-0.4000;0.8186;0.1718;0.5225;0.9048;0.5228;-2.8426;8.15
116;464;0;-0.4000;1.6120;0.1519;0.7787;1.2364;0.5482;-2.9911;8.23
117;468;0;-0.4000;1.1031;0.1440;0.6577;1.0494;0.5800;-2.8077;8.32
118;472;0;-0.4000;1.0343;0.1748;0.6588;1.0169;0.6012;-2.9241;8.41
119;476;0;-0.4000;0.3729;0.1131;0.3990;0.5800;0.6265;-2.7477;8.50
120;480;0;-0.4000;1.0957;0.1064;0.6609;1.0456;0.6343;-2.9211;8.59
121;484;0;-0.4000;1.1060;0.1060;0.6938;1.0517;0.6342;-3.0332;8.67
122;488;0;-0.4000;1.2936;0.6853;0.7160;1.1286;0.6029;-2.9349;8.76
123;492;0;-0.4000;0.6727;0.1004;0.5317;0.8052;0.6562;-2.9395;8.85
124;496;0;2.8573;1.3019;0.0947;0.7179;1.1295;0.6714;-2.9341;8.94
125;500;0;-0.4000;2.0342;0.0907;0.9747;1.3619;0.6774;-3.0705;9.02
126;504;0;-0.4000;0.6854;0.0874;0.5520;0.8075;0.6859;-2.9273;9.11
