Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.2383;1.1063;0.6950;1.4679;0.4026;-6.3576;1.53
33;132;0;-0.4000;2.2650;0.9698;0.6765;1.4711;0.3994;-6.3581;1.59
34;136;0;-0.4000;1.9132;0.8670;0.5883;1.3690;0.3699;-6.3315;1.67
35;140;0;-0.4000;2.1837;0.7696;0.6753;1.4473;0.3385;-6.2972;1.74
36;144;0;-0.4000;1.8577;0.6587;0.6048;1.3529;0.3129;-6.2682;1.82
37;148;0;-0.4000;1.8356;0.5414;0.6149;1.3468;0.3263;-6.2324;1.89
38;152;0;-0.4000;0.9003;0.4956;0.5296;0.9485;0.3803;-2.9916;1.97
39;156;0;-0.4000;2.0747;0.5151;0.7035;1.4215;0.3916;-6.1867;2.06
40;160;0;-0.4000;1.2930;0.5454;0.4767;1.1335;0.4328;-6.1873;2.13
41;164;0;-0.4000;1.8049;0.5381;0.6249;1.3375;0.3858;-6.1709;2.20
42;168;0;-0.4000;1.7853;0.5101;0.5836;1.3254;0.3483;-6.1426;2.28
43;172;0;2.8680;1.7741;0.5055;0.5890;1.3222;0.3405;-6.1090;2.35
44;176;0;-0.4000;2.2770;0.5135;0.7426;1.4637;0.3535;-6.0783;2.42
45;180;0;-0.4000;1.9930;0.5019;0.6894;1.3934;0.4062;-6.0416;2.49
46;184;0;-0.4000;0.8598;0.4815;0.5499;0.9271;0.4569;-2.8600;2.56
47;188;0;-0.4000;2.1833;0.4523;0.7819;1.4492;0.4982;-5.9775;2.64
48;192;0;-0.4000;1.4678;0.4275;0.5524;1.2115;0.5485;-5.9409;2.72
49;196;0;-0.4000;0.8000;0.4120;0.4947;0.8942;0.5462;-2.8190;2.79
50;200;0;-0.4000;0.7885;0.3998;0.4740;0.8870;0.5430;-2.8087;2.87
51;204;0;-0.4000;0.6030;0.4103;0.4655;0.7670;0.5587;-2.7951;2.95
52;208;0;-0.4000;0.8180;0.4458;0.5116;0.9044;0.5336;-2.7961;3.03
53;212;0;-0.4000;0.5844;0.5000;0.4315;0.7597;0.5225;-2.8014;3.11
54;216;0;-0.4000;1.6414;0.5505;0.5588;1.2713;0.5020;-5.8877;3.18
55;220;0;-0.4000;1.8765;0.5209;0.6649;1.3520;0.5130;-5.8350;3.26
56;224;0;-0.4000;0.5320;0.4638;0.3440;0.7294;0.5475;-2.7204;3.35
57;228;0;-0.4000;1.8097;0.4201;0.6718;1.3322;0.5854;-5.6968;3.44
58;232;0;-0.4000;0.7501;0.3716;0.4161;0.8615;0.6320;-2.7597;3.52
