Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.4742;16076.6387;0.7939;1.5301;0.4033;-6.3174;0.57
33;132;0;-0.4000;2.3170;16075.3555;0.8413;1.4993;0.4000;-6.1348;0.66
34;136;0;-0.4000;2.2878;16097.1084;0.8375;1.4905;0.4388;-6.1131;0.75
35;140;0;-0.4000;2.2566;16034.6270;0.8313;1.4807;0.4796;-6.0860;0.84
36;144;0;-0.4000;1.9635;16021.7344;0.7404;1.3929;0.5152;-6.0601;0.93
37;148;0;-0.4000;2.2003;16069.3535;0.8113;1.4608;0.5458;-6.0391;1.02
38;152;0;-0.4000;1.7647;16003.9365;0.6959;1.3281;0.5805;-6.0199;1.12
39;156;0;-0.4000;1.9728;15984.1055;0.7624;1.3989;0.6074;-5.9934;1.21
40;160;0;-0.4000;1.9594;16254.8613;0.7579;1.3943;0.6367;-5.9652;1.30
41;164;0;-0.4000;1.9579;15871.2500;0.7803;1.3960;0.6636;-5.9333;1.39
42;168;0;-0.4000;1.9313;15897.8965;0.7566;1.3851;0.6917;-5.8994;1.48
43;172;0;2.8573;2.1580;15705.8555;0.8306;1.4547;0.7146;-5.8625;1.58
44;176;0;-0.4000;2.1971;15826.1572;0.8488;1.4680;0.7423;-5.8241;1.67
45;180;0;-0.4000;2.2040;15488.9580;0.8880;1.4755;0.7737;-5.7835;1.76
46;184;0;-0.4000;2.1368;15191.9258;0.8726;1.4527;0.8022;-5.7442;1.85
47;188;0;-0.4000;2.1579;15262.7529;0.8616;1.4562;0.8360;-5.7056;1.94
48;192;0;-0.4000;2.3866;14613.6172;0.9982;1.5314;0.8712;-5.6651;2.03
49;196;0;-0.4000;2.1216;14187.2441;0.9204;1.4535;0.9053;-5.6294;2.12
50;200;0;-0.4000;1.9603;13658.3398;0.8316;1.3982;0.9422;-5.5866;2.21
51;204;0;2.8573;1.9165;12985.4629;0.8484;1.3842;0.9709;-5.5482;2.30
52;208;0;-0.4000;2.2256;12018.6836;1.0029;1.4916;1.0014;-5.5114;2.40
53;212;0;-0.4000;2.0909;11035.8105;0.9091;1.4460;1.0381;-5.4747;2.49
54;216;0;-0.4000;2.1835;10208.0830;0.9753;1.4773;1.0606;-5.4523;2.58
55;220;0;-0.4000;2.0431;9432.4834;0.9623;1.4243;1.0776;-5.4351;2.67
56;224;0;-0.4000;1.2622;8849.6670;0.8145;1.1109;1.0904;-2.7855;2.76
57;228;0;-0.4000;1.0363;8696.3379;0.7059;0.9981;1.0810;-2.9282;2.85
58;232;0;-0.4000;2.0077;8877.8779;0.8054;1.4059;1.0614;-5.4514;2.94
59;236;0;-0.4000;1.7610;8606.2305;0.8435;1.3142;1.0374;-5.4754;3.04
60;240;0;-0.4000;2.0094;7699.1465;0.8603;1.4175;0.9789;-5.5338;3.13
61;244;0;-0.4000;1.0030;7333.5063;0.6933;0.9854;0.8799;-2.9212;3.22
62;248;0;-0.4000;2.0403;7085.3247;0.8628;1.4281;0.8041;-5.7092;3.31
63;252;0;-0.4000;0.7685;6617.9937;0.6067;0.8405;0.8036;-2.9166;3.40
64;256;0;-0.4000;0.9239;6263.5928;0.6099;0.9577;0.8266;-2.8941;3.49
65;260;0;-0.4000;1.9474;6040.8374;0.8445;1.3954;0.8336;-5.6881;3.58
66;264;0;-0.4000;1.7308;5746.3726;0.7838;1.3122;0.8107;-5.7071;3.68
67;268;0;-0.4000;1.9597;5505.0024;0.7995;1.3974;0.7797;-5.7349;3.77
68;272;0;2.8573;0.6672;5171.7422;0.5956;0.7718;0.7574;-2.6256;3.86
69;276;0;-0.4000;1.0913;5052.9463;0.7116;1.0436;0.7473;-2.7387;3.95
70;280;0;-0.4000;0.7063;4791.1260;0.5540;0.8155;0.7455;-2.8893;4.04
71;284;0;-0.4000;1.0799;4567.9053;0.6881;1.0390;0.7368;-2.8908;4.13
72;288;0;-0.4000;1.9318;4721.8872;0.8041;1.3887;0.7266;-5.7939;4.22
73;292;0;-0.4000;0.8293;4380.0181;0.5955;0.9044;0.7123;-2.6372;4.32
74;296;0;-0.4000;0.7341;4383.4814;0.6018;0.8194;0.6985;-2.9082;4.41
75;300;0;-0.4000;0.9292;4093.8811;0.6419;0.9558;0.6857;-2.9149;4.50
76;304;0;-0.4000;0.8541;4111.2446;0.5793;0.9212;0.6716;-2.7178;4.59
77;308;0;-0.4000;1.9311;4139.9478;0.7868;1.3875;0.6585;-5.8737;4.68
78;312;0;-0.4000;0.8907;3830.7661;0.6082;0.9388;0.6508;-2.9328;4.77
79;316;0;-0.4000;1.5082;3843.4514;0.6330;1.2242;0.6424;-5.9082;4.87
80;320;0;-0.4000;0.6282;3770.9268;0.5042;0.7749;0.6380;-2.7216;4.96
81;324;0;-0.4000;1.1189;3526.4136;0.6784;1.0577;0.6297;-2.9620;5.05
82;328;0;-0.4000;0.3634;3540.2581;0.3861;0.5646;0.6220;-2.6550;5.14
83;332;0;-0.4000;0.8386;3401.7415;0.5580;0.9149;0.6119;-2.7389;5.23
84;336;0;-0.4000;2.4240;3355.8857;0.9084;1.5239;0.6020;-6.0514;5.32
85;340;0;-0.4000;0.3770;3227.0344;0.4067;0.5719;0.6078;-2.6498;5.41
86;344;0;-0.4000;1.7620;3209.2451;0.6952;1.3271;0.6104;-6.0677;5.51
87;348;0;-0.4000;0.6067;3114.9146;0.4662;0.7722;0.6126;-2.7496;5.60
88;352;0;-0.4000;0.3908;2980.9734;0.4279;0.5762;0.6147;-2.6432;5.69
89;356;0;-0.4000;0.5438;2963.5503;0.4107;0.7354;0.6133;-2.6443;5.78
90;360;0;-0.4000;1.0539;2827.6770;0.6086;1.0223;0.6127;-2.7745;5.87
91;364;0;-0.4000;0.1400;2706.0369;0.2918;0.2681;0.6210;-0.0495;5.96
92;368;0;-0.4000;0.9330;2649.7666;0.5968;0.9650;0.6242;-3.1312;6.06
93;372;0;-0.4000;0.5964;2581.2771;0.4503;0.7672;0.6168;-2.7894;6.15
94;376;0;-0.4000;0.6282;2541.7900;0.4053;0.7924;0.6136;-3.1513;6.24
95;380;0;-0.4000;0.6098;2449.2354;0.4616;0.7731;0.6181;-2.8002;6.33
96;384;0;-0.4000;1.4978;2444.8057;0.5002;1.2223;0.6156;-6.1366;6.42
97;388;0;-0.4000;0.8341;2305.6384;0.5135;0.9133;0.6115;-2.8100;6.51
98;392;0;-0.4000;0.8150;2293.1504;0.5272;0.9026;0.6089;-2.8127;6.60
99;396;0;-0.4000;0.9002;2196.5713;0.5133;0.9483;0.6129;-3.1788;6.70
100;400;0;-0.4000;0.3850;2184.4517;0.3713;0.5898;0.6131;-2.8062;6.79
101;404;0;-0.4000;1.7343;2139.1873;0.5698;1.3074;0.6103;-6.0982;6.88
102;408;0;-0.4000;0.3766;2084.9849;0.3765;0.5798;0.6048;-2.7984;6.97
103;412;0;-0.4000;0.8827;2038.8687;0.4992;0.9386;0.5861;-3.1875;7.06
104;416;0;2.8573;1.3324;2028.4697;0.6883;1.1396;0.5777;-2.8793;7.15
105;420;0;-0.4000;0.6617;1880.2955;0.4315;0.8109;0.5702;-3.1843;7.25
106;424;0;-0.4000;0.3438;1987.1237;0.3298;0.5651;0.5555;-2.7774;7.34
107;428;0;-0.4000;0.3755;1869.4398;0.3822;0.5761;0.5378;-2.7724;7.43
108;432;0;-0.4000;0.6178;1747.9148;0.4338;0.7821;0.5170;-2.9153;7.52
109;436;0;2.8573;1.0709;1739.9587;0.5672;1.0260;0.4873;-2.9199;7.61
110;440;0;-0.4000;1.3189;1707.7087;0.6747;1.1310;0.4926;-2.9227;7.71
111;444;0;-0.4000;0.6492;1642.9896;0.4305;0.8035;0.5088;-3.1771;7.80
112;448;0;2.8573;0.5919;1646.1758;0.4439;0.7633;0.5219;-2.8311;7.89
113;452;0;-0.4000;0.3299;1553.2352;0.3286;0.5521;0.5335;-2.7239;7.99
114;456;0;-0.4000;1.5910;1599.7006;0.7087;1.2085;0.5428;-3.1747;8.08
115;460;0;-0.4000;0.5745;1478.3075;0.3843;0.7572;0.5621;-2.9290;8.17
116;464;0;-0.4000;1.0857;1547.8804;0.5339;1.0263;0.5799;-3.1685;8.26
117;468;0;-0.4000;0.9129;1421.3657;0.5213;0.9551;0.6025;-2.9301;8.38
118;472;0;-0.4000;1.4442;1424.0839;0.4910;1.2007;0.6170;-6.0163;8.47
119;476;0;-0.4000;0.3725;1450.0413;0.3510;0.5865;0.6285;-2.9107;8.57
120;480;0;-0.4000;0.3196;1342.5890;0.3263;0.5421;0.6336;-2.6238;8.66
121;484;0;-0.4000;0.5874;1451.3914;0.4114;0.7641;0.6356;-2.9340;8.75
122;488;0;-0.4000;0.8435;1343.9404;0.4819;0.9167;0.6345;-2.9324;8.84
123;492;0;2.8573;0.3671;1303.3466;0.3329;0.5892;0.6343;-2.9397;8.93
124;496;0;-0.4000;0.8909;1298.3964;0.4767;0.9399;0.6293;-2.9468;9.02
125;500;0;-0.4000;1.6115;1229.7439;0.7671;1.2332;0.6238;-2.9450;9.12
126;504;0;-0.4000;0.8393;1272.7072;0.4809;0.9142;0.6298;-2.9284;9.21
127;508;0;-0.4000;1.4640;1193.0405;0.5201;1.2090;0.6371;-5.9477;9.30
128;512;0;2.8573;0.6093;1222.2695;0.3900;0.7805;0.6390;-2.8934;9.39
129;516;0;-0.4000;0.5487;1198.2498;0.3570;0.7407;0.6397;-2.8707;9.48
130;520;0;-0.4000;0.5695;1274.4365;0.4077;0.7531;0.6409;-2.8476;9.58
131;524;0;-0.4000;1.4039;1149.8293;0.5149;1.1844;0.6395;-5.8887;9.67
132;528;0;-0.4000;2.0908;1175.3337;0.7323;1.4076;0.6373;-5.8620;9.76
133;532;0;-0.4000;0.9752;1174.1462;0.5784;0.9834;0.6433;-2.6142;9.85
