Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.2985;16176.3516;0.8157;1.4873;0.4037;-6.0522;0.60
33;132;0;-0.4000;2.2433;16164.8477;0.8447;1.4780;0.3999;-5.9713;0.70
34;136;0;-0.4000;2.1962;16314.6328;0.8662;1.4682;0.4792;-5.8939;0.79
35;140;0;2.7847;2.1609;16154.7256;0.8756;1.4592;0.5344;-5.8337;0.88
36;144;0;-0.4000;2.3502;16105.1621;0.9538;1.5119;0.5708;-5.7931;0.97
37;148;0;-0.4000;2.1173;16107.4912;0.8963;1.4488;0.6133;-5.7508;1.06
38;152;0;2.7847;2.3081;16337.1514;0.9722;1.5042;0.6606;-5.7032;1.15
39;156;0;-0.4000;1.4719;16355.4473;0.8803;1.2097;0.7190;-2.7825;1.24
40;160;0;-0.4000;2.4124;16047.7705;1.0443;1.5312;0.7808;-5.5818;1.34
41;164;0;2.7847;2.3417;15962.3555;1.0432;1.5133;0.8508;-5.5112;1.43
42;168;0;-0.4000;1.0351;16280.6992;0.7933;0.9972;0.9273;-2.5000;1.52
43;172;0;2.7847;2.1581;15953.0059;1.0572;1.4690;0.9903;-5.3753;1.61
44;176;0;-0.4000;2.0740;15841.2529;1.0071;1.4394;1.0586;-5.3088;1.70
45;180;0;-0.4000;2.0616;15521.4658;1.0597;1.4350;1.1280;-5.2406;1.79
46;184;0;2.7847;2.0988;15258.7412;1.0315;1.4447;1.2021;-5.1663;1.88
47;188;0;-0.4000;2.1623;15040.3965;1.0289;1.4638;1.2791;-5.0894;1.98
48;192;0;-0.4000;2.1667;14886.5000;1.0664;1.4623;1.3602;-5.0089;2.07
49;196;0;-0.4000;1.3327;14248.2314;0.8868;1.1501;1.4604;-2.7632;2.16
50;200;0;-0.4000;2.1186;13435.3115;1.0722;1.4543;1.5445;-4.8254;2.25
51;204;0;-0.4000;2.3982;12539.3623;1.1703;1.5348;1.6232;-4.7463;2.34
52;208;0;-0.4000;2.0324;11447.1562;1.0101;1.4253;1.7155;-4.6532;2.44
53;212;0;-0.4000;1.9563;10389.1143;1.0456;1.3925;1.7955;-4.5715;2.53
54;216;0;-0.4000;2.2075;9232.4619;1.1574;1.4835;1.8704;-4.4947;2.62
55;220;0;-0.4000;1.8886;8119.6265;1.0549;1.2967;1.9547;-4.4076;2.71
56;224;0;-0.4000;2.2809;7244.3125;1.1737;1.4854;1.9910;-4.3668;2.81
57;228;0;-0.4000;1.6142;7035.2300;0.9632;1.2548;2.0061;-2.8230;2.90
58;232;0;-0.4000;1.8029;6948.1890;1.0235;1.3383;2.0014;-2.8258;2.99
59;236;0;-0.4000;1.1513;7632.5996;0.7429;1.0482;1.6427;-2.8561;3.09
60;240;0;-0.4000;2.2167;6352.1924;0.9382;1.4637;1.5359;-5.0430;3.18
61;244;0;-0.4000;1.1436;6224.0508;0.7543;1.0682;1.6322;-2.8390;3.27
62;248;0;-0.4000;1.8971;5690.1997;0.9117;1.3764;1.5320;-4.9335;3.36
63;252;0;-0.4000;1.5268;5304.7764;0.7953;1.2335;1.4156;-2.8485;3.45
64;256;0;-0.4000;1.8772;5173.9390;0.8846;1.3700;1.3253;-5.0798;3.55
65;260;0;-0.4000;1.4496;4882.9043;0.8326;1.1995;1.2910;-2.8417;3.64
66;264;0;-0.4000;0.6636;4658.5620;0.5261;0.8069;1.2845;-2.8311;3.73
67;268;0;-0.4000;0.9493;4396.4517;0.6414;0.9727;1.2893;-2.8009;3.82
68;272;0;-0.4000;0.9189;4224.5303;0.6868;0.9456;1.2892;-2.7835;3.92
69;276;0;-0.4000;1.4053;4038.0100;0.7887;1.1754;1.2701;-2.8251;4.01
70;280;0;-0.4000;1.5220;4121.9707;0.6994;1.2327;1.2282;-5.2123;4.10
71;284;0;-0.4000;0.9586;3852.7036;0.6535;0.9773;1.2432;-2.8249;4.19
72;288;0;-0.4000;1.1984;3744.0725;0.6973;1.0922;1.2709;-2.8771;4.29
73;292;0;-0.4000;1.4055;3652.1042;0.7323;1.1646;1.2618;-2.8986;4.38
74;296;0;-0.4000;1.3351;3562.5950;0.7340;1.1516;1.2587;-2.9094;4.47
75;300;0;-0.4000;1.0565;3422.2900;0.6596;1.0206;1.2800;-2.9096;4.56
76;304;0;-0.4000;1.0456;3350.3989;0.6934;1.0183;1.2845;-2.9041;4.65
77;308;0;-0.4000;0.6993;3289.9526;0.5518;0.7978;1.2636;-2.8973;4.75
78;312;0;-0.4000;1.4559;3325.1636;0.5817;1.2053;1.2420;-5.4657;4.84
79;316;0;-0.4000;1.1666;3165.5127;0.7226;1.0775;1.2414;-2.8176;4.93
80;320;0;-0.4000;1.3425;3160.0125;0.6086;1.1502;1.2294;-5.5383;5.02
81;324;0;-0.4000;0.6276;3052.1042;0.5309;0.7573;1.2116;-2.7947;5.12
82;328;0;-0.4000;0.7280;2945.2698;0.5267;0.8368;1.1869;-2.9075;5.21
83;332;0;-0.4000;1.1735;2970.9460;0.6153;1.0678;1.1669;-2.9179;5.30
84;336;0;-0.4000;1.1236;2863.9937;0.7133;1.0597;1.1556;-2.8680;5.40
85;340;0;-0.4000;1.8788;2768.5310;0.7416;1.3706;1.1404;-5.7931;5.49
86;344;0;-0.4000;1.2103;2741.7197;0.6602;1.0914;1.1178;-2.9152;5.58
87;348;0;-0.4000;1.9998;2641.6479;0.7474;1.3943;1.1082;-5.7723;5.68
88;352;0;-0.4000;1.8489;2591.3894;0.6623;1.3467;1.1113;-5.7725;5.77
89;356;0;-0.4000;1.6173;2605.6628;0.6298;1.2710;1.1081;-5.8047;5.86
90;360;0;-0.4000;0.4766;2471.9380;0.4491;0.6639;1.1067;-2.0776;5.95
91;364;0;-0.4000;0.4392;2461.5803;0.4097;0.6217;1.1102;-2.8832;6.05
92;368;0;-0.4000;1.6735;2392.7080;0.6495;1.2934;1.0937;-5.8004;6.14
