Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.7447;16038.6787;0.8335;1.6387;0.4020;-7.0881;0.54
33;132;0;-0.4000;2.7239;16035.3750;0.7577;1.6184;0.3782;-7.0928;0.63
34;136;0;-0.4000;2.6950;16031.1426;0.7779;1.6154;0.4364;-7.0492;0.72
35;140;0;-0.4000;2.6688;16022.0645;0.7718;1.6074;0.4676;-7.0207;0.81
36;144;0;3.3453;3.0551;16001.0586;0.8665;1.6968;0.5001;-6.9934;0.90
37;148;0;-0.4000;2.6251;16002.1357;0.7724;1.5961;0.5229;-6.9636;0.99
38;152;0;-0.4000;2.7249;15962.9199;0.8203;1.6311;0.5440;-6.9356;1.08
39;156;0;-0.4000;3.0100;15940.5771;0.8912;1.6934;0.5598;-6.9144;1.17
40;160;0;-0.4000;3.0039;15875.9326;0.9061;1.6961;0.5832;-6.8965;1.26
41;164;0;-0.4000;2.9850;15825.7715;0.9034;1.6912;0.6051;-6.8820;1.35
42;168;0;-0.4000;1.5076;16086.9219;0.7071;1.2226;0.6357;-3.6037;1.44
43;172;0;-0.4000;1.1414;16062.4893;0.5977;1.0683;0.6636;-3.5796;1.53
44;176;0;-0.4000;2.6637;15473.5986;0.8450;1.6193;0.7024;-6.8500;1.62
45;180;0;-0.4000;1.2159;15980.2500;0.6674;1.1019;0.7382;-3.5246;1.70
46;184;0;-0.4000;2.2200;15061.2441;0.7607;1.4889;0.7720;-6.8400;1.79
47;188;0;-0.4000;2.8672;14613.0244;0.9135;1.6607;0.7936;-6.8280;1.88
48;192;0;-0.4000;2.9471;14400.8721;1.0078;1.7012;0.8319;-6.8144;1.97
49;196;0;3.3453;2.3782;13737.5605;0.8897;1.5412;0.8631;-6.7941;2.12
50;200;0;-0.4000;1.5966;13112.3213;0.8656;1.2630;0.8775;-3.4076;2.27
51;204;0;-0.4000;2.4081;12072.9873;0.9038;1.5509;0.8854;-6.7507;2.42
52;208;0;-0.4000;0.9432;11241.3691;0.7144;0.9226;0.8774;-3.2184;2.57
53;212;0;-0.4000;2.7408;9950.0371;0.9970;1.6544;0.8614;-6.7151;2.72
54;216;0;-0.4000;2.3751;9041.5205;0.9188;1.5386;0.8381;-6.7010;2.87
55;220;0;3.3453;1.8412;8286.7188;0.9901;1.3568;0.8098;-3.3598;3.02
56;224;0;-0.4000;2.6176;7872.1250;0.9808;1.6176;0.8152;-6.6731;3.17
57;228;0;-0.4000;1.1912;7987.4663;0.7957;1.0681;0.8283;-2.9868;3.32
58;232;0;3.3453;3.5047;8074.9868;1.2002;1.8278;0.8250;-6.6521;3.47
59;236;0;-0.4000;1.8218;7218.3652;0.9168;1.3479;0.8110;-3.3855;3.62
60;240;0;-0.4000;1.1393;6650.5322;0.6761;1.0634;0.7599;-3.1758;3.77
61;244;0;3.3453;3.2117;6480.4878;1.0715;1.7588;0.7228;-6.7425;3.92
62;248;0;-0.4000;1.5367;6017.8149;0.8150;1.2396;0.7236;-3.4565;4.08
63;252;0;-0.4000;1.1564;5659.2363;0.7050;1.0685;0.7317;-3.1468;4.23
64;256;0;3.3453;1.4210;5353.6528;0.7618;1.1920;0.7331;-3.1183;4.39
65;260;0;-0.4000;1.1500;8896.6094;0.7214;1.0624;0.7269;-3.0941;4.54
66;264;0;3.3453;3.1130;4889.8594;1.0647;1.7366;0.7100;-6.7593;4.70
67;268;0;-0.4000;1.9527;4583.4888;0.9200;1.3797;0.7157;-3.0730;4.86
68;272;0;3.3453;3.6307;4492.8320;1.1862;1.8210;0.7455;-6.7858;5.02
69;276;0;-0.4000;2.8451;4193.6338;1.0107;1.6790;0.7934;-6.7845;5.18
70;280;0;3.3453;2.0507;3896.6660;0.9527;1.4178;0.8453;-3.7515;5.35
