Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.7165;16130.7344;0.8843;1.6177;0.4024;-6.6812;0.55
33;132;0;3.0965;3.0111;16129.5391;0.9493;1.6763;0.4026;-6.6633;0.64
34;136;0;-0.4000;2.6654;16123.8643;0.8708;1.6018;0.4470;-6.6339;0.73
35;140;0;-0.4000;2.9715;16103.9414;0.9755;1.6757;0.4787;-6.6134;0.82
36;144;0;-0.4000;2.9515;16056.3164;0.9749;1.6711;0.5069;-6.5952;0.91
37;148;0;-0.4000;2.9433;16342.7441;0.9879;1.6731;0.5322;-6.5771;1.00
38;152;0;-0.4000;2.3397;16271.3027;0.8125;1.5207;0.5607;-6.5591;1.09
39;156;0;-0.4000;2.3344;16028.2900;0.8261;1.5208;0.5842;-6.5412;1.18
40;160;0;-0.4000;2.6232;16105.3799;0.8980;1.5970;0.6072;-6.5189;1.27
41;164;0;-0.4000;2.8766;16057.5059;0.9919;1.6598;0.6337;-6.4926;1.36
42;168;0;-0.4000;2.3055;15838.4492;0.8369;1.5136;0.6591;-6.4643;1.45
43;172;0;-0.4000;2.5598;15705.9727;0.9470;1.5896;0.6819;-6.4325;1.54
44;176;0;-0.4000;2.3765;15692.3164;0.8942;1.5397;0.7093;-6.3989;1.63
45;180;0;3.0965;3.0387;15591.9971;1.0850;1.6967;0.7299;-6.3642;1.72
46;184;0;-0.4000;2.2203;15009.3262;0.8933;1.4900;0.7534;-6.3265;1.81
47;188;0;-0.4000;2.3956;14609.6035;0.9331;1.5413;0.7833;-6.2874;1.90
48;192;0;-0.4000;2.8113;14296.0713;1.0880;1.6642;0.8162;-6.2472;1.99
49;196;0;-0.4000;2.3655;13394.1035;0.9473;1.5380;0.8513;-6.2083;2.08
50;200;0;-0.4000;2.1346;12590.4521;0.9405;1.4487;0.8795;-6.1697;2.18
51;204;0;-0.4000;1.2435;11898.0645;0.7926;1.1107;0.9005;-3.1618;2.27
52;208;0;-0.4000;2.3982;10555.8555;1.0086;1.5470;0.9225;-6.1239;2.36
53;212;0;-0.4000;1.8034;9245.3301;0.8383;1.3123;0.9357;-6.1149;2.45
54;216;0;-0.4000;1.4245;8286.0479;0.8884;1.1806;0.9447;-3.1666;2.54
55;220;0;-0.4000;1.3844;7461.9692;0.8420;1.1712;0.9481;-3.1712;2.63
56;224;0;-0.4000;1.1749;7285.5625;0.8425;1.0364;0.9459;-3.1365;2.72
57;228;0;3.0965;2.1815;7682.8574;0.9519;1.4747;0.9377;-6.1662;2.81
58;232;0;-0.4000;0.7976;7360.7500;0.6862;0.8204;0.9226;-2.5740;2.90
59;236;0;-0.4000;2.9240;6400.3188;1.0947;1.6942;0.8650;-6.2990;2.99
60;240;0;-0.4000;1.3281;6319.5215;0.7488;1.1524;0.7362;-3.2211;3.08
61;244;0;-0.4000;1.4087;5779.0562;0.7724;1.1869;0.6851;-3.2174;3.18
62;248;0;-0.4000;1.5210;5310.5557;0.7803;1.2248;0.7053;-3.2098;3.27
63;252;0;-0.4000;1.3235;5061.9907;0.7604;1.1503;0.7403;-3.1957;3.36
64;256;0;3.0965;2.3044;5014.2378;0.8484;1.5150;0.7666;-6.4855;3.45
65;260;0;-0.4000;3.0529;4642.1396;1.0642;1.6961;0.7747;-6.4977;3.54
66;264;0;-0.4000;1.2021;4345.3081;0.7208;1.0964;0.7744;-3.1762;3.63
67;268;0;-0.4000;1.2409;4225.5518;0.6842;1.1127;0.7721;-3.1829;3.72
68;272;0;-0.4000;1.5148;3886.6995;0.8153;1.2274;0.7732;-3.1682;3.81
69;276;0;-0.4000;2.2664;4031.1848;0.8080;1.4988;0.7818;-6.5668;3.90
70;280;0;-0.4000;1.7918;3786.0811;0.6985;1.3333;0.8007;-6.5723;3.99
71;284;0;-0.4000;1.7883;3522.6868;0.8924;1.3214;0.8202;-3.1970;4.08
72;288;0;-0.4000;1.0178;3509.6401;0.7062;0.9933;0.8445;-3.1682;4.18
73;292;0;-0.4000;2.3783;3741.1982;0.8998;1.5416;0.8647;-6.5791;4.27
74;296;0;-0.4000;2.0052;3564.8518;0.7553;1.4160;0.8771;-6.5814;4.36
75;300;0;-0.4000;2.3202;3423.6335;0.8408;1.5201;0.8854;-6.5842;4.45
76;304;0;-0.4000;2.6153;3450.4082;0.9181;1.6024;0.8909;-6.5857;4.54
