Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.4105;0.0000;0.7815;1.5360;0.4178;-6.6613;1.44
33;132;0;-0.4000;2.3683;0.0000;0.7009;1.5074;0.4009;-6.6166;1.50
34;136;0;-0.4000;2.0141;0.0000;0.5937;1.4034;0.4891;-6.5347;1.57
35;140;0;-0.4000;2.2363;0.0000;0.6642;1.4622;0.5685;-6.4607;1.64
36;144;0;-0.4000;2.1752;0.0000;0.6546;1.4428;0.6546;-6.3778;1.71
37;148;0;-0.4000;1.8928;0.0000;0.5828;1.3630;0.7364;-6.2863;1.77
38;152;0;-0.4000;1.7488;0.0000;0.5558;1.3112;0.7919;-6.2074;1.84
39;156;0;-0.4000;1.8404;0.0000;0.5904;1.3470;0.8573;-6.1447;1.91
40;160;0;3.1088;1.9756;0.0000;0.6051;1.3728;0.9124;-6.0873;1.97
41;164;0;-0.4000;1.9666;0.0000;0.6250;1.3763;0.9800;-6.0230;2.03
42;168;0;-0.4000;1.6785;0.0000;0.5950;1.2921;1.0502;-5.9537;2.10
43;172;0;-0.4000;1.0333;0.0000;0.5521;1.0087;1.1183;-3.2117;2.17
44;176;0;-0.4000;1.4603;0.0000;0.5177;1.2076;1.1844;-5.8182;2.24
45;180;0;-0.4000;1.8847;0.0000;0.6680;1.3518;1.2407;-5.7541;2.31
46;184;0;-0.4000;1.7546;0.0000;0.5925;1.2864;1.2969;-5.6856;2.37
47;188;0;-0.4000;1.9241;0.0000;0.7061;1.3524;1.3698;-5.6120;2.44
48;192;0;3.1088;1.8823;0.0000;0.7065;1.3363;1.4521;-5.5281;2.51
49;196;0;-0.4000;1.3892;0.0000;0.5576;1.1725;1.5427;-5.4378;2.57
50;200;0;-0.4000;1.8096;0.0000;0.6964;1.3191;1.6006;-5.3671;2.64
51;204;0;-0.4000;2.3302;0.0000;0.8659;1.4953;1.6673;-5.2887;2.71
52;208;0;-0.4000;1.7392;0.0000;0.6709;1.3131;1.7238;-5.2124;2.77
53;212;0;-0.4000;1.9167;0.0000;0.6659;1.3673;1.7700;-5.1368;2.84
54;216;0;-0.4000;1.6005;0.0000;0.5647;1.2592;1.7978;-5.0655;2.91
55;220;0;-0.4000;1.9624;0.0000;0.7472;1.3977;1.7859;-5.0023;2.97
56;224;0;-0.4000;0.8767;0.0000;0.5266;0.9312;1.7247;-2.9632;3.03
57;228;0;-0.4000;1.8971;0.0000;0.8166;1.3740;1.5885;-4.9584;3.10
58;232;0;-0.4000;1.6109;0.0000;0.6809;1.2628;1.4749;-4.9267;3.17
59;236;0;-0.4000;1.8374;0.0000;0.8026;1.3549;1.4064;-4.8326;3.24
60;240;0;-0.4000;1.8014;0.0000;0.8216;1.3378;1.3077;-4.7299;3.30
61;244;0;-0.4000;0.7387;0.0000;0.5401;0.8355;1.2469;-2.9813;3.38
62;248;0;-0.4000;1.0254;0.0000;0.6155;1.0097;1.1183;-3.1478;3.45
63;252;0;-0.4000;1.2772;0.0000;0.6296;1.1301;0.9602;-4.4153;3.52
64;256;0;-0.4000;0.6856;0.0000;0.4873;0.8179;0.8400;-3.0496;3.59
65;260;0;-0.4000;1.4678;0.0000;0.6572;1.2020;0.7257;-4.2657;3.66
66;264;0;3.1088;1.7947;0.0000;0.7709;1.3168;0.7171;-4.1633;3.73
67;268;0;-0.4000;0.7031;0.0000;0.4469;0.8364;0.7569;-3.0492;3.80
68;272;0;-0.4000;0.9582;0.0000;0.5276;0.9779;0.7669;-3.2194;3.88
69;276;0;-0.4000;1.8375;0.0000;0.7272;1.2904;0.7930;-3.8626;3.94
70;280;0;-0.4000;0.9469;0.0000;0.5734;0.9721;0.9053;-3.2412;4.02
71;284;0;3.1088;0.7460;0.0000;0.5043;0.8527;1.0168;-3.2446;4.09
72;288;0;-0.4000;0.7560;0.0000;0.4337;0.8693;1.0520;-3.2483;4.16
73;292;0;-0.4000;0.9286;0.0000;0.5358;0.9636;1.0523;-2.9319;4.23
74;296;0;-0.4000;1.3756;0.0000;0.6703;1.1691;1.0459;-3.4145;4.31
75;300;0;-0.4000;1.0526;0.0000;0.6676;1.0180;1.0188;-2.9187;4.38
76;304;0;-0.4000;1.6004;0.0000;0.7582;1.2507;0.9549;-3.2460;4.46
77;308;0;-0.4000;1.6103;0.0000;0.8136;1.2639;0.8814;-3.2414;4.53
78;312;0;-0.4000;1.1964;0.0000;0.6243;1.0883;0.8121;-3.2342;4.60
79;316;0;-0.4000;0.7786;0.0000;0.5242;0.8707;0.7710;-3.2256;4.68
80;320;0;-0.4000;0.3949;0.0000;0.3576;0.6040;0.7043;-2.9448;4.75
81;324;0;-0.4000;0.6948;0.0000;0.4929;0.8240;0.6378;-3.2146;4.88
82;328;0;-0.4000;0.9405;0.0000;0.5423;0.9697;0.5554;-3.0002;4.96
83;332;0;-0.4000;1.1277;0.0000;0.5988;1.0555;0.5153;-3.0147;5.04
84;336;0;-0.4000;1.4318;0.0000;0.6820;1.1744;0.5043;-3.2269;5.12
85;340;0;-0.4000;1.4175;0.0000;0.6938;1.1712;0.5085;-3.2311;5.19
86;344;0;-0.4000;0.7635;0.0000;0.4612;0.8726;0.5249;-2.9987;5.27
87;348;0;-0.4000;0.8218;0.0000;0.5226;0.9064;0.5463;-3.2326;5.35
88;352;0;-0.4000;0.1130;0.0000;0.2541;0.2332;0.5603;-0.1915;5.43
89;356;0;-0.4000;0.9765;0.0000;0.5336;0.9819;0.5548;-2.9863;5.50
90;360;0;-0.4000;0.6582;0.0000;0.4238;0.8103;0.5611;-2.9832;5.58
91;364;0;-0.4000;0.6595;0.0000;0.4360;0.8096;0.5674;-2.9784;5.66
92;368;0;-0.4000;0.9172;0.0000;0.4978;0.9557;0.5747;-2.9756;5.74
93;372;0;-0.4000;1.2463;0.0000;0.5868;1.1017;0.5878;-3.2997;5.81
94;376;0;-0.4000;0.7092;0.0000;0.4159;0.8421;0.6178;-3.3109;5.89
95;380;0;-0.4000;0.9534;0.0000;0.5694;0.9753;0.6455;-2.9377;5.97
96;384;0;-0.4000;0.3753;0.0000;0.3297;0.6007;0.6704;-2.8403;6.05
97;388;0;-0.4000;0.6245;0.0000;0.4065;0.7902;0.6891;-2.9265;6.13
98;392;0;-0.4000;0.3573;0.0000;0.3172;0.5923;0.7056;-2.8033;6.21
99;396;0;-0.4000;0.1492;0.0000;0.2661;0.3076;0.7192;-0.0524;6.28
100;400;0;-0.4000;0.8818;0.0000;0.4869;0.9359;0.7013;-2.9459;6.36
101;404;0;-0.4000;1.2518;0.0000;0.5673;1.0983;0.6983;-3.3895;6.44
102;408;0;-0.4000;0.5843;0.0000;0.3556;0.7643;0.6988;-2.8097;6.52
103;412;0;-0.4000;0.7414;0.0000;0.4159;0.8610;0.7151;-3.4067;6.60
104;416;0;-0.4000;0.9876;0.0000;0.5973;0.9926;0.7249;-2.9605;6.68
105;420;0;-0.4000;0.6750;0.0000;0.3995;0.8214;0.7144;-2.9669;6.76
106;424;0;-0.4000;0.9615;0.0000;0.4334;0.9703;0.6944;-3.4141;6.84
107;428;0;-0.4000;0.1451;0.0000;0.2599;0.2803;0.6930;-0.0301;6.92
108;432;0;-0.4000;0.1119;0.0000;0.2128;0.2587;0.6615;-0.0134;7.01
109;436;0;-0.4000;1.2507;0.0000;0.5615;1.1002;0.6122;-3.4144;7.08
110;440;0;-0.4000;0.3657;0.0000;0.2870;0.5965;0.6002;-3.0001;7.16
111;444;0;-0.4000;0.4229;0.0000;0.2599;0.6486;0.5679;-3.4090;7.24
112;448;0;-0.4000;0.3827;0.0000;0.3135;0.6059;0.5899;-3.0176;7.31
113;452;0;-0.4000;0.9200;0.0000;0.4433;0.9510;0.5377;-3.0329;7.39
114;456;0;-0.4000;0.4519;0.0000;0.3263;0.6625;0.4916;-3.4008;7.47
115;460;0;-0.4000;0.9091;0.0000;0.4138;0.9404;0.4729;-3.0492;7.55
116;464;0;-0.4000;0.3801;0.0000;0.3273;0.6011;0.4670;-3.0448;7.63
117;468;0;-0.4000;0.6376;0.0000;0.3457;0.7977;0.4610;-3.0633;7.71
118;472;0;-0.4000;0.3449;0.0000;0.2560;0.5844;0.4618;-3.0470;7.78
119;476;0;-0.4000;0.7202;0.0000;0.3820;0.8484;0.4632;-3.3871;7.86
120;480;0;-0.4000;0.6433;0.0000;0.3390;0.8004;0.4641;-3.0857;7.95
121;484;0;-0.4000;0.9433;0.0000;0.4667;0.9651;0.4635;-3.0816;8.03
122;488;0;-0.4000;1.2850;0.0000;0.5379;1.1050;0.4689;-3.3839;8.11
123;492;0;-0.4000;0.9264;0.0000;0.4327;0.9505;0.4797;-3.0693;8.19
124;496;0;-0.4000;0.7216;0.0000;0.3911;0.8493;0.4942;-3.3789;8.27
125;500;0;-0.4000;0.0687;0.0000;0.1647;0.2148;0.5058;-0.0263;8.35
126;504;0;-0.4000;0.9505;0.0000;0.5029;0.9720;0.5104;-3.0385;8.43
127;508;0;-0.4000;0.3540;0.0000;0.2750;0.5902;0.5172;-2.9916;8.51
128;512;0;-0.4000;0.9462;0.0000;0.5050;0.9704;0.5236;-3.0105;8.59
129;516;0;-0.4000;1.2610;0.0000;0.5452;1.0961;0.5327;-3.3698;8.67
130;520;0;-0.4000;0.6769;0.0000;0.4348;0.8214;0.5476;-2.9950;8.76
131;524;0;-0.4000;0.3424;0.0000;0.2751;0.5814;0.5550;-2.9503;8.83
132;528;0;-0.4000;0.1281;0.0000;0.2629;0.2575;0.5708;-0.0339;8.91
133;532;0;-0.4000;0.3429;0.0000;0.2655;0.5824;0.5633;-2.9460;8.99
134;536;0;-0.4000;0.6434;0.0000;0.3964;0.8020;0.5644;-2.9432;9.07
135;540;0;-0.4000;0.6236;0.0000;0.3751;0.7896;0.5780;-2.9527;9.15
136;544;0;-0.4000;1.2667;0.0000;0.5631;1.1137;4.3243;-3.3860;9.22
137;548;0;-0.4000;0.7378;0.0000;0.4259;0.8586;0.5786;-3.3848;9.30
138;552;0;-0.4000;0.3897;0.0000;0.3395;0.6061;0.5451;-2.9688;9.38
139;556;0;-0.4000;0.8976;0.0000;0.4114;0.9346;0.5250;-3.0247;9.46
140;560;0;-0.4000;0.0690;0.0000;0.1722;0.2002;0.5203;-0.0223;9.55
141;564;0;-0.4000;0.9620;0.0000;0.4943;0.9705;0.5112;-3.0436;9.63
142;568;0;-0.4000;0.3892;0.0000;0.3324;0.6068;0.5077;-3.0035;9.71
143;572;0;-0.4000;0.6536;0.0000;0.3832;0.8073;0.5005;-3.0085;9.80
144;576;0;-0.4000;0.3793;0.0000;0.3242;0.6007;0.4994;-3.0096;9.88
145;580;0;-0.4000;0.4279;0.0000;0.2892;0.6506;0.4962;-3.3885;9.97
146;584;0;-0.4000;0.6503;0.0000;0.3559;0.8060;0.4904;-3.0941;10.05
147;588;0;-0.4000;0.7002;0.0000;0.3407;0.8341;0.4861;-3.3946;10.13
148;592;0;-0.4000;0.3512;0.0000;0.2542;0.5892;0.4832;-3.0263;10.21
149;596;0;-0.4000;0.0558;0.0000;0.1508;0.1838;0.4791;-0.0044;10.29
150;600;0;-0.4000;1.3154;0.0000;0.5348;1.1155;0.4738;-3.3959;10.37
151;604;0;-0.4000;0.6537;0.0000;0.3522;0.8076;0.4713;-3.1444;10.45
152;608;0;-0.4000;0.6626;0.0000;0.3629;0.8135;0.4720;-3.1475;10.54
153;612;0;-0.4000;0.3683;0.0000;0.3078;0.5970;0.4739;-3.0349;10.62
154;616;0;-0.4000;0.0694;0.0000;0.1706;0.2066;0.4731;-0.0167;10.70
155;620;0;-0.4000;0.6359;0.0000;0.3382;0.7959;0.4668;-3.0425;10.78
156;624;0;-0.4000;1.6315;0.0000;0.6581;1.2317;0.4639;-3.3961;10.87
157;628;0;-0.4000;0.9857;0.0000;0.4852;0.9865;0.4671;-3.1592;10.95
158;632;0;-0.4000;0.3503;0.0000;0.2669;0.5879;0.4720;-3.0368;11.04
159;636;0;-0.4000;0.6507;0.0000;0.3403;0.8047;0.4763;-3.1436;11.12
160;640;0;-0.4000;0.0359;0.0000;0.1153;0.1575;0.4803;-0.0181;11.20
161;644;0;-0.4000;0.6898;0.0000;0.4208;0.8305;0.4832;-3.1311;11.29
162;648;0;-0.4000;0.3605;0.0000;0.2435;0.6001;0.4836;-3.1247;11.37
163;652;0;-0.4000;0.6779;0.0000;0.4086;0.8231;0.4803;-3.1166;11.45
164;656;0;-0.4000;0.3458;0.0000;0.2523;0.5852;0.4793;-3.0303;11.54
165;660;0;-0.4000;0.6794;0.0000;0.3763;0.8241;0.4776;-3.1066;11.62
166;664;0;-0.4000;0.0867;0.0000;0.2136;0.2048;0.4733;-0.0070;11.70
167;668;0;-0.4000;0.3429;0.0000;0.2343;0.5842;0.4649;-3.0439;11.78
168;672;0;-0.4000;0.0639;0.0000;0.1662;0.1925;0.4564;-0.0050;11.87
169;676;0;-0.4000;0.0922;0.0000;0.2195;0.2110;0.4458;-0.0030;11.95
170;680;0;-0.4000;0.0625;0.0000;0.1602;0.1918;0.4311;0.0012;12.03
171;684;0;-0.4000;0.3826;0.0000;0.3068;0.6091;0.4139;-3.1133;12.12
172;688;0;-0.4000;0.7426;0.0000;0.3954;0.8616;0.3952;-3.4393;12.20
173;692;0;-0.4000;0.9581;0.0000;0.4242;0.9647;0.3843;-3.1331;12.29
174;696;0;-0.4000;0.3811;0.0000;0.3196;0.6047;0.3877;-3.1217;12.39
175;700;0;-0.4000;0.0545;0.0000;0.1684;0.1615;0.3908;0.0252;12.47
176;704;0;-0.4000;0.7204;0.0000;0.3619;0.8474;0.3907;-3.4388;12.56
177;708;0;-0.4000;0.3531;0.0000;0.2612;0.5905;0.3959;-3.1124;12.64
178;712;0;-0.4000;0.6966;0.0000;0.3704;0.8340;0.4008;-3.2080;12.72
179;716;0;-0.4000;0.0409;0.0000;0.1490;0.1368;0.4023;0.0213;12.80
180;720;0;-0.4000;0.3628;0.0000;0.3008;0.5928;0.4007;-3.1077;12.89
181;724;0;-0.4000;0.3459;0.0000;0.1967;0.5881;0.2699;-3.2390;12.97
182;728;0;-0.4000;0.0313;0.0000;0.1231;0.1270;0.3985;0.0189;13.05
183;732;0;-0.4000;0.6679;0.0000;0.3157;0.8131;0.3941;-3.2579;13.14
184;736;0;-0.4000;0.6632;0.0000;0.3108;0.8096;0.3937;-3.2644;13.22
185;740;0;-0.4000;0.3389;0.0000;0.2303;0.5811;0.3993;-3.1078;13.30
186;744;0;-0.4000;0.0284;0.0000;0.1010;0.1363;0.4054;-0.0305;13.39
187;748;0;-0.4000;0.3252;0.0000;0.1916;0.5702;0.4051;-3.1000;13.47
188;752;0;-0.4000;0.3451;0.0000;0.2346;0.5866;0.4129;-3.0959;13.55
189;756;0;-0.4000;0.0458;0.0000;0.1382;0.1653;0.4155;-0.0070;13.63
190;760;0;-0.4000;0.3723;0.0000;0.2138;0.6101;0.4090;-3.2902;13.72
191;764;0;-0.4000;0.6285;0.0000;0.2948;0.7863;0.4019;-3.1065;13.80
192;768;0;-0.4000;0.3571;0.0000;0.1870;0.5964;0.4046;-3.2983;13.88
193;772;0;-0.4000;0.0237;0.0000;0.0786;0.1415;0.4075;-0.0157;13.96
194;776;0;-0.4000;1.3602;0.0000;0.5263;1.1280;0.4056;-3.3025;14.05
195;780;0;-0.4000;0.3801;0.0000;0.2307;0.6164;0.4141;-3.2976;14.12
196;784;0;-0.4000;1.0510;0.0000;0.4198;1.0031;0.4159;-3.4814;14.21
197;788;0;-0.4000;0.0333;0.0000;0.1244;0.1399;0.4195;-0.0116;14.30
198;792;0;-0.4000;0.3472;0.0000;0.2445;0.5874;0.4230;-3.0859;14.37
199;796;0;-0.4000;0.6470;0.0000;0.3493;0.8032;0.4233;-3.0883;14.46
200;800;0;-0.4000;0.0459;0.0000;0.1313;0.1715;0.4258;-0.0064;14.55
201;804;0;-0.4000;0.3708;0.0000;0.2289;0.6085;0.4236;-3.2795;14.63
202;808;0;-0.4000;0.0514;0.0000;0.1549;0.1680;0.4209;-0.0357;14.71
203;812;0;-0.4000;0.3744;0.0000;0.2219;0.6117;0.4136;-3.2851;14.80
204;816;0;-0.4000;0.0352;0.0000;0.1193;0.1465;0.3987;-0.0339;14.88
205;820;0;-0.4000;0.0378;0.0000;0.1289;0.1455;0.3845;0.0054;14.96
206;824;0;-0.4000;0.7419;0.0000;0.3001;0.8524;0.3641;-3.4771;15.04
207;828;0;-0.4000;0.3692;0.0000;0.2068;0.6076;0.3460;-3.3073;15.12
208;832;0;-0.4000;0.9962;0.0000;0.3988;0.9767;0.3283;-3.3130;15.20
209;836;0;-0.4000;0.6497;0.0000;0.2845;0.7980;0.3246;-3.1842;15.28
210;840;0;-0.4000;0.3607;0.0000;0.2607;0.5975;0.3299;-3.1788;15.36
211;844;0;-0.4000;0.0335;0.0000;0.1387;0.1195;0.3325;0.0060;15.44
212;848;0;-0.4000;0.6845;0.0000;0.3119;0.8221;0.3307;-3.3073;15.53
213;852;0;-0.4000;1.0008;0.0000;0.4169;0.9829;0.3324;-3.3072;15.61
214;856;0;-0.4000;0.3731;0.0000;0.2255;0.6105;0.3405;-3.3017;15.69
215;860;0;-0.4000;0.6824;0.0000;0.3145;0.8210;0.3456;-3.2983;15.77
216;864;0;-0.4000;0.3372;0.0000;0.2014;0.5807;0.3515;-3.1565;15.86
217;868;0;-0.4000;0.0459;0.0000;0.1607;0.1422;0.3588;-0.0075;15.94
218;872;0;-0.4000;0.3708;0.0000;0.2116;0.6089;0.3611;-3.2884;16.02
219;876;0;3.1088;0.7160;0.0000;0.3170;0.8403;0.3602;-3.4570;16.10
220;880;0;-0.4000;0.0429;0.0000;0.1430;0.1525;0.3613;-0.0125;16.18
221;884;0;-0.4000;0.3733;0.0000;0.2271;0.6108;0.3592;-3.2863;16.26
222;888;0;-0.4000;0.3384;0.0000;0.2010;0.5818;0.3513;-3.1562;16.35
223;892;0;-0.4000;0.4137;0.0000;0.2570;0.6421;0.3468;-3.4502;16.43
224;896;0;3.1088;0.0245;0.0000;0.1146;0.1092;0.3383;-0.0128;16.52
225;900;0;-0.4000;0.9775;0.0000;0.4311;0.9747;0.3387;-3.1791;16.60
