Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.7165;0.0000;0.8843;1.6177;0.4024;-6.6812;0.53
33;132;0;3.0965;3.0115;0.0000;0.9492;1.6763;0.4012;-6.6648;0.58
34;136;0;-0.4000;2.6646;0.0000;0.8717;1.6019;0.4463;-6.6340;0.62
35;140;0;-0.4000;2.9626;0.0000;0.9782;1.6746;0.4884;-6.6083;0.67
36;144;0;-0.4000;2.9343;0.0000;0.9777;1.6682;0.5313;-6.5780;0.72
37;148;0;-0.4000;2.9166;0.0000;0.9936;1.6689;0.5809;-6.5420;0.77
38;152;0;-0.4000;2.3143;0.0000;0.8195;1.5142;0.6279;-6.5058;0.81
39;156;0;-0.4000;2.2991;0.0000;0.8358;1.5113;0.6556;-6.4638;0.86
40;160;0;-0.4000;2.5694;0.0000;0.8954;1.5823;0.6806;-6.4048;0.91
41;164;0;-0.4000;2.8013;0.0000;0.9869;1.6392;0.6971;-6.3366;0.96
42;168;0;-0.4000;2.2152;0.0000;0.8317;1.4844;0.7201;-6.2521;1.00
43;172;0;-0.4000;2.4365;0.0000;0.9342;1.5515;0.7345;-6.1683;1.05
44;176;0;-0.4000;2.2495;0.0000;0.8738;1.4977;0.7497;-6.0986;1.09
45;180;0;3.0965;2.8868;0.0000;1.0483;1.6445;0.7249;-6.0237;1.14
46;184;0;-0.4000;2.0180;0.0000;0.8320;1.4192;0.7457;-5.9383;1.18
47;188;0;-0.4000;2.1838;0.0000;0.8698;1.4654;0.7632;-5.8522;1.23
48;192;0;-0.4000;2.5396;0.0000;0.9793;1.5662;0.8022;-5.7632;1.27
49;196;0;-0.4000;2.0897;0.0000;0.8474;1.4432;0.8356;-5.6778;1.32
50;200;0;-0.4000;1.7567;0.0000;0.7721;1.3244;0.8347;-5.5933;1.37
51;204;0;-0.4000;1.1742;0.0000;0.6885;1.0834;0.7977;-3.2179;1.41
52;208;0;-0.4000;1.9770;0.0000;0.8172;1.4030;0.7789;-5.4440;1.45
53;212;0;-0.4000;1.3069;0.0000;0.6113;1.1385;0.7422;-5.3509;1.50
54;216;0;-0.4000;1.2827;0.0000;0.7204;1.1323;0.7015;-3.1864;1.54
55;220;0;-0.4000;1.2444;0.0000;0.6511;1.1112;0.6747;-3.1875;1.59
56;224;0;-0.4000;0.9475;0.0000;0.5761;0.9730;0.6884;-3.1559;1.63
57;228;0;3.0965;1.6330;0.0000;0.7070;1.2717;0.7100;-4.9685;1.68
58;232;0;-0.4000;0.6405;0.0000;0.4935;0.7858;0.7649;-2.7352;1.73
59;236;0;-0.4000;2.3199;0.0000;0.9350;1.4926;0.7892;-4.8024;1.77
