Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.2136;0.0000;0.6654;1.4777;0.4077;-6.8377;0.51
33;132;0;-0.4000;2.1861;0.0000;0.6187;1.4627;0.4020;-6.8100;0.56
34;136;0;-0.4000;2.1470;0.0000;0.6379;1.4531;0.4026;-6.7408;0.60
35;140;0;-0.4000;2.0968;0.0000;0.6170;1.4340;0.4166;-6.6776;0.65
36;144;0;3.1461;2.4039;0.0000;0.7317;1.5243;0.4782;-6.6138;0.69
37;148;0;-0.4000;2.3694;0.0000;0.7198;1.5120;0.5226;-6.5663;0.74
38;152;0;-0.4000;2.3451;0.0000;0.7191;1.5054;0.5676;-6.5216;0.78
39;156;0;-0.4000;2.3238;0.0000;0.7327;1.5024;0.6075;-6.4773;0.82
40;160;0;3.1461;2.3555;0.0000;0.7475;1.5130;0.6474;-6.4311;0.87
41;164;0;-0.4000;2.2824;0.0000;0.7449;1.4909;0.6898;-6.3821;0.91
42;168;0;-0.4000;2.5748;0.0000;0.8843;1.5781;0.7415;-6.3278;0.96
43;172;0;-0.4000;2.3075;0.0000;0.7708;1.5000;0.8067;-6.2708;1.00
44;176;0;3.1461;2.7590;0.0000;0.9517;1.6148;0.8616;-6.2148;1.05
45;180;0;-0.4000;2.2361;0.0000;0.8257;1.4888;0.9210;-6.1593;1.09
46;184;0;-0.4000;1.9170;0.0000;0.7638;1.3846;0.9731;-6.1022;1.13
47;188;0;-0.4000;1.3255;0.0000;0.7308;1.1507;1.0264;-3.1588;1.18
48;192;0;-0.4000;1.0111;0.0000;0.6259;1.0043;1.0711;-3.1495;1.22
49;196;0;-0.4000;2.0891;0.0000;0.7901;1.4375;1.1118;-5.9498;1.27
50;200;0;-0.4000;2.1354;0.0000;0.8211;1.4569;1.1606;-5.9002;1.31
51;204;0;-0.4000;0.7177;0.0000;0.5482;0.8262;1.2108;-3.1279;1.36
52;208;0;3.1461;2.4848;0.0000;0.9144;1.5396;1.2468;-5.8089;1.40
53;212;0;-0.4000;1.0783;0.0000;0.6650;1.0310;1.3046;-3.1970;1.44
54;216;0;-0.4000;2.5554;0.0000;0.9630;1.5886;1.3459;-5.7126;1.49
55;220;0;-0.4000;1.8822;0.0000;0.7433;1.3700;1.3769;-5.6732;1.53
56;224;0;-0.4000;0.6782;0.0000;0.5658;0.7672;1.4162;-2.1323;1.58
57;228;0;-0.4000;1.6786;0.0000;0.8119;1.2917;1.4348;-3.2746;1.62
58;232;0;-0.4000;2.1866;0.0000;0.9005;1.4784;1.4265;-5.5747;1.67
59;236;0;-0.4000;1.2025;0.0000;0.6305;1.0960;1.3833;-3.3240;1.71
60;240;0;-0.4000;0.8172;0.0000;0.5615;0.8722;1.3017;-2.9279;1.75
61;244;0;-0.4000;2.2772;0.0000;0.8792;1.5002;1.1408;-5.6316;1.80
62;248;0;-0.4000;2.0631;0.0000;0.7515;1.4269;0.9592;-5.6810;1.84
63;252;0;-0.4000;0.7287;0.0000;0.5218;0.8378;0.7915;-2.9641;1.89
64;256;0;-0.4000;1.3629;0.0000;0.6100;1.1525;0.5724;-3.4532;1.93
65;260;0;-0.4000;1.4518;0.0000;0.4921;1.2030;0.5238;-5.8702;1.98
66;264;0;-0.4000;1.3173;0.0000;0.6170;1.1358;0.5223;-3.2962;2.02
67;268;0;-0.4000;1.3784;0.0000;0.6306;1.1620;0.5466;-3.4292;2.06
68;272;0;-0.4000;2.1594;0.0000;0.7426;1.4274;0.5715;-5.5426;2.11
69;276;0;-0.4000;1.0539;0.0000;0.4078;1.0245;0.7002;-5.4569;2.15
70;280;0;-0.4000;1.0072;0.0000;0.5388;1.0031;0.7996;-3.4097;2.20
71;284;0;-0.4000;1.8157;0.0000;0.6993;1.3364;0.8495;-5.3511;2.24
72;288;0;-0.4000;0.7975;0.0000;0.5168;0.8834;0.9032;-3.4031;2.29
73;292;0;3.1461;1.4548;0.0000;0.6117;1.2045;0.8975;-5.2629;2.33
74;296;0;-0.4000;2.3711;0.0000;0.9302;1.5088;0.8443;-5.2159;2.37
75;300;0;-0.4000;0.7881;0.0000;0.5184;0.8786;0.7794;-3.3847;2.42
76;304;0;-0.4000;0.8624;0.0000;0.4984;0.9259;0.7441;-3.3763;2.46
