Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.4105;1.3374;0.7815;1.5360;0.4178;-6.6613;1.41
33;132;0;-0.4000;2.3638;1.0921;0.6967;1.5053;0.4096;-6.6112;1.47
34;136;0;-0.4000;2.0202;0.9052;0.5865;1.4041;0.4796;-6.5414;1.54
35;140;0;-0.4000;2.2605;0.7507;0.6708;1.4704;0.5416;-6.4770;1.61
36;144;0;-0.4000;2.2202;0.6423;0.6795;1.4609;0.5980;-6.4114;1.67
37;148;0;-0.4000;1.9363;0.5794;0.6021;1.3797;0.6490;-6.3554;1.73
38;152;0;-0.4000;1.8020;0.5474;0.5647;1.3302;0.6955;-6.2986;1.79
39;156;0;-0.4000;1.8784;0.5067;0.5912;1.3592;0.7518;-6.2333;1.85
40;160;0;3.1088;2.0389;0.4635;0.6183;1.3937;0.8007;-6.1692;1.92
41;164;0;-0.4000;2.0208;0.4201;0.6341;1.3931;0.8525;-6.1040;1.98
42;168;0;-0.4000;1.7066;0.3688;0.5866;1.3012;0.9110;-6.0363;2.05
43;172;0;-0.4000;1.0651;0.3212;0.5423;1.0229;0.9691;-3.2404;2.12
44;176;0;-0.4000;1.4546;0.2870;0.4776;1.2051;1.0243;-5.8997;2.18
45;180;0;-0.4000;1.9164;0.2656;0.6235;1.3612;1.0632;-5.8363;2.24
46;184;0;-0.4000;1.8102;0.2415;0.5539;1.3066;1.1021;-5.7663;2.31
47;188;0;-0.4000;1.9851;0.2085;0.6786;1.3672;1.1787;-5.6845;2.37
48;192;0;3.1088;1.9327;0.1764;0.6834;1.3477;1.2676;-5.5939;2.43
49;196;0;-0.4000;1.3100;0.1651;0.5164;1.1418;1.3680;-5.4973;2.49
50;200;0;-0.4000;1.8491;0.1689;0.6929;1.3229;1.4102;-5.4183;2.55
51;204;0;-0.4000;2.3289;0.1781;0.8621;1.4796;1.4684;-5.3321;2.62
52;208;0;-0.4000;1.7190;0.2097;0.6611;1.2978;1.4939;-5.2501;2.69
53;212;0;-0.4000;1.8786;0.2770;0.6510;1.3436;1.4684;-5.1736;2.76
54;216;0;-0.4000;1.5198;0.3926;0.5277;1.2190;1.3007;-5.1155;2.82
55;220;0;-0.4000;1.8171;0.5365;0.6775;1.3302;0.9015;-5.0819;2.89
56;224;0;-0.4000;0.9406;0.5388;0.5249;0.9688;0.5739;-3.1672;2.96
57;228;0;-0.4000;1.9581;0.5397;0.7554;1.3666;0.6189;-4.8741;3.03
58;232;0;-0.4000;1.5975;0.4849;0.6336;1.2466;0.7897;-4.7337;3.09
59;236;0;-0.4000;1.6968;0.4677;0.7159;1.2952;1.0420;-4.6026;3.16
60;240;0;-0.4000;1.7384;0.4645;0.7676;1.3017;1.0634;-4.4797;3.24
61;244;0;-0.4000;0.7035;0.4613;0.4811;0.8320;1.1103;-3.0784;3.31
62;248;0;-0.4000;1.0166;0.4671;0.5655;1.0082;1.0349;-3.2440;3.38
63;252;0;-0.4000;1.2095;0.4660;0.5775;1.0985;0.8845;-4.2463;3.44
64;256;0;-0.4000;0.6698;0.4254;0.4512;0.8133;0.8232;-3.0710;3.50
65;260;0;-0.4000;1.3685;0.4030;0.6266;1.1586;0.7457;-3.9427;3.56
66;264;0;3.1088;1.6827;0.3480;0.7319;1.2714;0.8013;-3.7820;3.62
67;268;0;-0.4000;0.7253;0.2988;0.4476;0.8498;0.9304;-3.0258;3.69
68;272;0;-0.4000;0.9541;0.2728;0.5260;0.9759;0.8548;-3.2307;3.75
69;276;0;-0.4000;1.7300;0.2601;0.7225;1.2562;0.7889;-3.4026;3.81
70;280;0;-0.4000;0.9439;0.2052;0.5766;0.9702;0.9191;-3.2363;3.88
71;284;0;3.1088;0.7464;0.1781;0.4998;0.8523;1.0199;-3.2443;3.94
72;288;0;-0.4000;0.7487;0.1539;0.4210;0.8648;1.0134;-3.2426;4.01
73;292;0;-0.4000;0.9221;0.1326;0.5291;0.9602;0.9280;-2.9557;4.09
74;296;0;-0.4000;1.2912;0.1426;0.6504;1.1322;0.8571;-3.2187;4.15
75;300;0;-0.4000;1.0058;0.1029;0.6305;0.9989;0.8131;-2.9699;4.22
76;304;0;-0.4000;1.4859;0.1311;0.7235;1.2040;0.7544;-3.2222;4.28
77;308;0;-0.4000;1.5019;0.1245;0.7797;1.2186;0.7099;-3.2268;4.35
78;312;0;-0.4000;1.2221;0.0806;0.6177;1.0982;0.6689;-3.2284;4.41
79;316;0;-0.4000;0.6500;0.1160;0.4884;0.7936;0.6681;-3.2259;4.48
80;320;0;-0.4000;0.3901;0.0781;0.3596;0.6004;0.6375;-3.0003;4.55
81;324;0;-0.4000;0.5962;0.1285;0.4712;0.7591;0.6095;-3.2315;4.62
82;328;0;-0.4000;0.9412;0.0958;0.5466;0.9701;0.5634;-3.0291;4.68
83;332;0;-0.4000;1.0451;0.1489;0.5888;1.0184;0.5438;-3.0346;4.75
84;336;0;-0.4000;1.3585;0.1516;0.6794;1.1495;0.5494;-3.2399;4.81
85;340;0;-0.4000;1.3347;0.1512;0.6833;1.1427;0.5689;-3.2395;4.89
86;344;0;-0.4000;0.6996;0.1478;0.4558;0.8364;0.6067;-2.9986;4.95
87;348;0;-0.4000;0.7766;0.1383;0.5269;0.8784;0.6391;-3.2312;5.02
88;352;0;-0.4000;0.1374;0.0790;0.2781;0.2449;0.6496;0.0083;5.08
89;356;0;-0.4000;0.9277;0.1090;0.5309;0.9604;0.6300;-2.9906;5.15
90;360;0;-0.4000;0.6573;0.0543;0.4365;0.8083;0.6278;-2.9934;5.22
91;364;0;-0.4000;0.6584;0.0450;0.4487;0.8081;0.6272;-2.9989;5.31
92;368;0;-0.4000;0.9226;0.0385;0.5113;0.9589;0.6259;-3.0041;5.37
93;372;0;-0.4000;1.2330;0.0339;0.5929;1.0962;0.6314;-3.2899;5.44
94;376;0;-0.4000;0.6957;0.0307;0.4109;0.8341;0.6563;-3.2985;5.51
95;380;0;-0.4000;0.9512;0.0623;0.5526;0.9748;0.6785;-2.9803;5.58
96;384;0;-0.4000;0.3635;0.0267;0.3212;0.5909;0.6956;-2.8121;5.64
97;388;0;-0.4000;0.6245;0.0575;0.4007;0.7902;0.7050;-2.9716;5.74
98;392;0;-0.4000;0.3457;0.0557;0.2975;0.5803;0.7170;-2.7938;5.81
99;396;0;-0.4000;0.1375;0.0272;0.2505;0.2877;0.7172;-0.0219;5.88
100;400;0;-0.4000;0.8921;0.0558;0.4873;0.9412;0.6894;-3.0010;5.95
101;404;0;-0.4000;1.2640;0.0308;0.5595;1.1055;0.6844;-3.3687;6.02
102;408;0;-0.4000;0.5780;0.0506;0.3458;0.7599;0.6804;-2.8253;6.09
103;412;0;-0.4000;0.7269;0.0251;0.3985;0.8526;0.7061;-3.3859;6.15
104;416;0;-0.4000;0.9913;0.0253;0.5897;0.9950;0.7173;-3.0079;6.22
105;420;0;-0.4000;0.6841;0.0252;0.3956;0.8269;0.7033;-3.0125;6.29
106;424;0;-0.4000;0.9603;0.0253;0.4339;0.9695;0.6794;-3.3891;6.36
107;428;0;-0.4000;0.1336;0.0264;0.2534;0.2634;0.6728;0.0056;6.43
108;432;0;-0.4000;0.0952;0.0500;0.1981;0.2382;0.6403;-0.0332;6.50
109;436;0;-0.4000;1.2528;0.0333;0.5700;1.1020;0.5822;-3.3769;6.57
110;440;0;-0.4000;0.3641;0.0492;0.2888;0.5990;0.5797;-3.0432;6.64
111;444;0;-0.4000;0.4069;0.0497;0.2596;0.6360;0.5502;-3.3717;6.71
112;448;0;-0.4000;0.3791;0.0296;0.3154;0.6030;0.5352;-3.0556;6.78
