Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.2383;1.1063;0.6950;1.4679;0.4026;-6.3576;1.39
33;132;0;-0.4000;2.2650;0.9698;0.6765;1.4711;0.3994;-6.3581;1.46
34;136;0;-0.4000;1.9132;0.8670;0.5883;1.3690;0.3699;-6.3315;1.52
35;140;0;-0.4000;2.1837;0.7696;0.6753;1.4473;0.3385;-6.2972;1.60
36;144;0;-0.4000;1.8577;0.6587;0.6048;1.3529;0.3129;-6.2682;1.67
37;148;0;-0.4000;1.8356;0.5414;0.6149;1.3468;0.3263;-6.2324;1.75
38;152;0;-0.4000;0.9003;0.4956;0.5296;0.9485;0.3803;-2.9916;1.82
39;156;0;-0.4000;2.0747;0.5151;0.7035;1.4215;0.3916;-6.1867;1.90
40;160;0;-0.4000;1.2930;0.5454;0.4767;1.1335;0.4328;-6.1873;1.97
41;164;0;-0.4000;1.8049;0.5381;0.6249;1.3375;0.3858;-6.1709;2.04
42;168;0;-0.4000;1.7853;0.5101;0.5836;1.3254;0.3483;-6.1426;2.11
43;172;0;2.8680;1.7741;0.5055;0.5890;1.3222;0.3405;-6.1090;2.19
44;176;0;-0.4000;2.2770;0.5135;0.7426;1.4637;0.3535;-6.0783;2.26
45;180;0;-0.4000;1.9930;0.5019;0.6894;1.3934;0.4062;-6.0416;2.34
46;184;0;-0.4000;0.8598;0.4815;0.5499;0.9271;0.4569;-2.8600;2.41
47;188;0;-0.4000;2.1833;0.4523;0.7819;1.4492;0.4982;-5.9775;2.49
48;192;0;-0.4000;1.4678;0.4275;0.5524;1.2115;0.5485;-5.9409;2.56
49;196;0;-0.4000;0.8000;0.4120;0.4947;0.8942;0.5462;-2.8190;2.64
50;200;0;-0.4000;0.7885;0.3998;0.4740;0.8870;0.5430;-2.8087;2.72
51;204;0;-0.4000;0.6030;0.4103;0.4655;0.7670;0.5587;-2.7951;2.79
52;208;0;-0.4000;0.8180;0.4458;0.5116;0.9044;0.5336;-2.7961;2.87
53;212;0;-0.4000;0.5844;0.5000;0.4315;0.7597;0.5225;-2.8014;2.95
54;216;0;-0.4000;1.6414;0.5505;0.5588;1.2713;0.5020;-5.8877;3.02
55;220;0;-0.4000;1.8765;0.5209;0.6649;1.3520;0.5130;-5.8350;3.09
56;224;0;-0.4000;0.5320;0.4638;0.3440;0.7294;0.5475;-2.7204;3.16
57;228;0;-0.4000;1.8097;0.4201;0.6718;1.3322;0.5854;-5.6968;3.24
58;232;0;-0.4000;0.7501;0.3716;0.4161;0.8615;0.6320;-2.7597;3.33
59;236;0;-0.4000;1.5118;0.3516;0.5169;1.2163;0.6823;-5.5849;3.41
60;240;0;-0.4000;0.3492;0.3539;0.3525;0.5669;0.7144;-2.5538;3.49
61;244;0;-0.4000;1.5211;0.4017;0.6061;1.2306;0.7074;-5.4846;3.57
62;248;0;-0.4000;1.6906;0.4254;0.6195;1.2809;0.6718;-5.4318;3.65
63;252;0;-0.4000;0.7747;0.4120;0.4533;0.8786;0.6762;-2.8153;3.73
64;256;0;-0.4000;1.4647;0.4327;0.5664;1.2050;0.6999;-5.3222;3.81
65;260;0;-0.4000;0.5307;0.4822;0.3843;0.7268;0.6989;-2.5691;3.89
66;264;0;-0.4000;1.6065;0.4757;0.5956;1.2437;0.6977;-5.2193;3.97
67;268;0;-0.4000;1.3993;0.4328;0.5512;1.1774;0.7323;-5.1389;4.05
68;272;0;-0.4000;0.9498;0.3964;0.5229;0.9652;0.7493;-2.8234;4.13
69;276;0;-0.4000;0.5003;0.3904;0.3773;0.7064;0.8153;-2.4526;4.22
70;280;0;-0.4000;0.6150;0.3905;0.4666;0.7769;0.8711;-2.8050;4.30
71;284;0;-0.4000;1.1422;0.3963;0.5359;1.0675;0.8528;-4.8837;4.38
72;288;0;-0.4000;0.1887;0.4105;0.2990;0.3151;0.7603;0.0077;4.47
73;292;0;-0.4000;0.9781;0.4697;0.3964;0.9866;0.5631;-4.7370;4.55
74;296;0;-0.4000;1.2705;0.4843;0.5603;1.1236;0.4681;-4.6238;4.64
75;300;0;-0.4000;1.7417;0.4540;0.7187;1.2890;0.4254;-4.4932;4.72
76;304;0;-0.4000;0.3095;0.3873;0.2939;0.5434;0.4694;-2.7985;4.80
77;308;0;-0.4000;0.5318;0.3612;0.3436;0.7293;0.4928;-2.7754;4.89
78;312;0;-0.4000;1.1521;0.3648;0.4965;1.0655;0.5229;-4.2460;4.97
79;316;0;-0.4000;0.0423;0.3284;0.1349;0.1553;0.5389;0.0146;5.05
80;320;0;-0.4000;0.8142;0.3246;0.4183;0.8951;0.5359;-3.0569;5.14
81;324;0;-0.4000;1.0077;0.3479;0.4918;0.9996;0.5515;-3.8292;5.22
82;328;0;-0.4000;0.6022;0.2980;0.3761;0.7760;0.5607;-3.0616;5.31
83;332;0;-0.4000;0.7339;0.2735;0.3872;0.8456;0.5516;-2.7164;5.40
