Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.0398;0.9852;0.6180;1.4150;0.4081;-6.4804;1.87
33;132;0;3.0364;2.2949;0.9035;0.7258;1.4768;0.4237;-6.4610;1.93
34;136;0;-0.4000;2.2669;0.8208;0.7519;1.4794;0.4409;-6.4242;2.00
35;140;0;-0.4000;1.9422;0.7813;0.6633;1.3826;0.4300;-6.3815;2.08
36;144;0;-0.4000;1.8972;0.7144;0.6292;1.3609;0.4325;-6.3227;2.14
37;148;0;-0.4000;0.3826;0.6425;0.3716;0.6061;0.4449;-3.0107;2.21
38;152;0;-0.4000;2.1480;0.5695;0.6903;1.4300;0.4134;-6.2098;2.27
39;156;0;-0.4000;0.9076;0.5106;0.5374;0.9512;0.5393;-2.9706;2.33
40;160;0;-0.4000;1.7913;0.4610;0.6482;1.3342;0.6368;-6.1183;2.41
41;164;0;-0.4000;1.7752;0.4202;0.6292;1.3273;0.6920;-6.0703;2.48
42;168;0;-0.4000;1.7582;0.3884;0.6376;1.3225;0.7156;-6.0015;2.56
43;172;0;-0.4000;1.4761;0.3920;0.5597;1.2149;0.7037;-5.9142;2.63
44;176;0;-0.4000;1.4297;0.4599;0.5288;1.1956;0.6246;-5.8208;2.69
45;180;0;-0.4000;1.3935;0.5635;0.4835;1.1782;0.4826;-5.7575;2.76
46;184;0;-0.4000;0.9888;0.5837;0.4433;0.9790;0.3694;-3.2225;2.83
47;188;0;-0.4000;1.6654;0.5552;0.5223;1.2688;0.3215;-5.6713;2.90
48;192;0;-0.4000;0.6440;0.5420;0.3675;0.8023;0.3754;-3.0808;3.00
49;196;0;-0.4000;0.3397;0.5696;0.2724;0.5779;0.4238;-3.0137;3.07
50;200;0;-0.4000;0.6326;0.5835;0.3670;0.7953;0.4412;-3.0434;3.15
51;204;0;-0.4000;1.5206;0.5833;0.5160;1.2175;0.4444;-5.3616;3.22
52;208;0;-0.4000;1.1938;0.5542;0.4487;1.0908;0.4757;-5.2178;3.29
53;212;0;-0.4000;0.8992;0.4956;0.4573;0.9429;0.4815;-3.0182;3.37
54;216;0;-0.4000;1.6765;0.4603;0.6623;1.2781;0.5159;-4.9508;3.45
55;220;0;-0.4000;0.8923;0.3999;0.4848;0.9418;0.5661;-2.9926;3.53
56;224;0;3.0364;1.0733;0.3702;0.4727;1.0357;0.6164;-4.6967;3.60
57;228;0;-0.4000;1.2978;0.3330;0.5769;1.1358;0.6107;-4.5646;3.67
58;232;0;-0.4000;1.4849;0.3030;0.6239;1.1989;0.5878;-4.4128;3.74
59;236;0;-0.4000;0.8717;0.2536;0.4847;0.9292;0.5917;-2.9458;3.82
60;240;0;-0.4000;1.1207;0.2569;0.5366;1.0528;0.6096;-4.0491;3.92
61;244;0;-0.4000;1.3282;0.2353;0.6152;1.1355;0.6325;-3.8548;3.99
62;248;0;-0.4000;0.7654;0.2101;0.4242;0.8747;0.6650;-3.6376;4.06
63;252;0;-0.4000;0.4819;0.2086;0.3420;0.6884;0.6636;-3.4312;4.13
64;256;0;-0.4000;0.6740;0.2331;0.4296;0.8203;0.6236;-3.1465;4.21
65;260;0;-0.4000;0.6221;0.2248;0.3797;0.7886;0.5601;-3.0094;4.28
66;264;0;-0.4000;0.9123;0.2394;0.5020;0.9525;0.5138;-3.0422;4.36
67;268;0;-0.4000;0.3490;0.2505;0.3034;0.5831;0.5050;-2.9306;4.44
68;272;0;-0.4000;0.7733;0.2929;0.4165;0.8712;0.4887;-3.0690;4.52
69;276;0;-0.4000;0.4572;0.2989;0.3287;0.6762;0.4730;-2.9650;4.61
70;280;0;-0.4000;0.4357;0.2948;0.3235;0.6600;0.4454;-2.9928;4.70
71;284;0;-0.4000;1.1757;0.6520;0.5374;1.0603;0.4823;-3.0776;4.78
72;288;0;-0.4000;7.7819;0.7424;2.0231;2.3006;5.2403;-1.6581;4.85
73;292;0;3.0364;1.1546;0.2933;0.7119;1.0745;0.8036;-2.9117;4.93
74;296;0;-0.4000;1.2489;0.2268;0.5609;1.0995;0.5666;-3.3893;5.00
75;300;0;-0.4000;1.2381;0.2231;0.4864;1.1000;0.5918;-4.2014;5.08
76;304;0;-0.4000;1.0752;0.2106;0.5096;1.0333;0.6292;-3.7282;5.15
77;308;0;-0.4000;0.8647;0.1950;0.4244;0.9221;0.6543;-2.9982;5.22
78;312;0;-0.4000;0.7335;0.1540;0.3841;0.8563;0.6755;-3.4227;5.29
79;316;0;-0.4000;0.7667;0.1452;0.4339;0.8749;0.6783;-3.4122;5.36
80;320;0;-0.4000;1.1383;0.1708;0.5519;1.0538;0.6528;-3.3908;5.43
81;324;0;3.0364;1.0179;0.1257;0.4498;0.9982;0.6286;-3.3832;5.50
82;328;0;-0.4000;0.2647;0.1449;0.3157;0.4832;0.6155;-2.2269;5.57
83;332;0;-0.4000;0.4309;0.1265;0.3316;0.6448;0.5621;-3.2904;5.63
84;336;0;-0.4000;0.9486;0.1413;0.5011;0.9712;0.4961;-3.2539;5.70
85;340;0;-0.4000;1.2655;0.1464;0.5818;1.1085;0.4521;-3.3270;5.76
86;344;0;-0.4000;0.7432;0.1679;0.4211;0.8576;0.4413;-2.9936;5.83
87;348;0;-0.4000;0.9638;0.1304;0.5118;0.9794;0.4645;-3.1808;5.90
88;352;0;-0.4000;0.8444;0.1379;0.4912;0.9181;0.4851;-3.3114;5.97
89;356;0;-0.4000;1.2778;0.1008;0.5779;1.1123;0.4930;-3.3014;6.03
90;360;0;-0.4000;0.5250;0.1192;0.3692;0.7237;0.5112;-3.2887;6.10
91;364;0;3.0364;0.4148;0.0837;0.3733;0.6198;0.5130;-3.1704;6.17
92;368;0;-0.4000;1.3383;0.0795;0.6248;1.1445;0.4915;-3.4062;6.23
93;372;0;-0.4000;0.6740;0.0781;0.3935;0.8210;0.4770;-3.1978;6.31
94;376;0;-0.4000;0.7232;0.0825;0.4489;0.8490;0.4600;-3.3963;6.38
95;380;0;-0.4000;1.5751;0.0790;0.6832;1.2216;0.4405;-3.2563;6.44
96;384;0;-0.4000;0.6915;0.0782;0.4575;0.8286;0.4491;-3.2093;6.51
97;388;0;-0.4000;0.3555;0.0767;0.3376;0.5769;0.4474;-2.9898;6.58
98;392;0;-0.4000;0.5123;0.0989;0.4028;0.7104;0.4418;-3.2439;6.65
99;396;0;-0.4000;1.1141;0.0951;0.5971;1.0502;0.4269;-3.2410;6.72
100;400;0;-0.4000;1.0483;0.0883;0.5530;1.0151;0.4135;-3.2118;6.80
101;404;0;-0.4000;0.6570;0.0609;0.4239;0.8095;0.4140;-3.1084;6.88
102;408;0;-0.4000;0.4326;0.0776;0.3692;0.6530;0.4143;-3.0188;6.96
103;412;0;-0.4000;1.6389;0.0740;0.7369;1.2372;0.4178;-3.2220;7.05
104;416;0;3.0364;1.0771;0.0691;0.5620;1.0302;0.4418;-3.3729;7.12
105;420;0;-0.4000;0.3897;0.0456;0.3622;0.6012;0.4678;-3.1068;7.20
106;424;0;-0.4000;0.7051;0.0662;0.4534;0.8396;0.4752;-3.1180;7.27
107;428;0;-0.4000;0.7052;0.0441;0.4420;0.8384;0.4863;-3.3610;7.34
108;432;0;-0.4000;0.6662;0.0441;0.4568;0.8123;0.4937;-3.0911;7.41
109;436;0;-0.4000;0.3839;0.0437;0.3487;0.5999;0.4965;-3.1021;7.48
110;440;0;-0.4000;0.1049;0.0443;0.2815;0.1601;0.4871;0.0504;7.55
111;444;0;-0.4000;1.3606;0.0656;0.6406;1.1453;0.4631;-3.3484;7.62
112;448;0;-0.4000;1.3116;0.0521;0.5870;1.1267;0.4411;-3.3424;7.68
113;452;0;-0.4000;0.9448;0.0582;0.5182;0.9706;0.4412;-3.0790;7.75
114;456;0;-0.4000;0.3652;0.0669;0.3370;0.5863;0.4326;-3.0450;7.82
115;460;0;-0.4000;1.3234;0.0875;0.6042;1.1237;0.4202;-3.2882;7.90
116;464;0;-0.4000;0.7426;0.0745;0.4266;0.8616;0.4253;-3.2909;7.97
117;468;0;-0.4000;0.9682;0.0945;0.5629;0.9821;0.4252;-3.0267;8.05
118;472;0;-0.4000;0.3490;0.0760;0.3210;0.5754;0.4391;-2.9954;8.13
119;476;0;-0.4000;0.9715;0.0776;0.5192;0.9838;0.4529;-3.2907;8.21
120;480;0;-0.4000;1.6550;0.0932;0.7109;1.2427;0.4621;-3.3153;8.29
121;484;0;-0.4000;1.2037;0.0708;0.6005;1.0867;0.4908;-3.0592;8.37
122;488;0;-0.4000;0.6752;0.0863;0.4266;0.8217;0.5137;-3.2567;8.45
123;492;0;-0.4000;0.4328;0.0624;0.3513;0.6422;0.5503;-3.3355;8.55
124;496;0;-0.4000;0.0891;0.0572;0.2671;0.1333;0.5641;0.0962;8.63
125;500;0;-0.4000;0.7068;0.0524;0.4463;0.8391;0.5665;-3.2453;8.70
126;504;0;-0.4000;0.6515;0.0479;0.4446;0.8039;0.5649;-3.0906;8.77
127;508;0;-0.4000;0.6680;0.0431;0.4107;0.8170;0.5627;-3.0999;8.84
128;512;0;-0.4000;0.3557;0.0373;0.2971;0.5873;0.5601;-3.0917;8.92
129;516;0;-0.4000;0.4283;0.0363;0.3639;0.6350;0.5545;-3.2864;9.00
130;520;0;-0.4000;0.9907;0.0368;0.4950;0.9908;0.5374;-3.2610;9.08
131;524;0;3.0364;0.9931;0.0332;0.4836;0.9905;0.5278;-3.3302;9.15
132;528;0;-0.4000;0.7061;0.0541;0.4149;0.8402;0.5148;-3.3238;9.23
133;532;0;-0.4000;1.0019;0.0344;0.5398;1.0000;0.5034;-3.3329;9.31
134;536;0;-0.4000;1.2886;0.0350;0.5550;1.1107;0.4497;-3.3130;9.41
135;540;0;-0.4000;0.6332;0.0336;0.3907;0.7957;0.4483;-3.0326;9.49
136;544;0;-0.4000;0.9185;0.0318;0.5003;0.9563;0.4813;-3.0126;9.57
137;548;0;-0.4000;0.3885;0.0334;0.3736;0.5947;0.4845;-2.9944;9.65
138;552;0;-0.4000;0.3530;0.0346;0.3178;0.5794;0.4833;-2.9772;9.73
139;556;0;-0.4000;0.3827;0.0362;0.3766;0.5884;0.4724;-2.9683;9.82
140;560;0;-0.4000;0.3350;0.0534;0.2813;0.5743;0.4689;-2.9726;9.91
141;564;0;-0.4000;0.6181;0.0379;0.3930;0.7859;0.4698;-2.9679;9.99
142;568;0;-0.4000;0.0671;0.0362;0.2069;0.1560;0.4743;0.0579;10.06
143;572;0;-0.4000;0.6392;0.0538;0.4022;0.7995;0.4637;-3.0618;10.15
144;576;0;-0.4000;0.7244;0.0419;0.4385;0.8502;0.4649;-3.3213;10.23
145;580;0;-0.4000;0.6386;0.0396;0.3900;0.7991;0.4497;-3.0720;10.31
146;584;0;-0.4000;0.6481;0.0414;0.3690;0.8049;0.4358;-3.0912;10.39
147;588;0;-0.4000;0.6995;0.0424;0.4134;0.8362;0.4238;-3.3279;10.47
148;592;0;-0.4000;0.3351;0.0446;0.2668;0.5737;0.4140;-3.0262;10.55
149;596;0;-0.4000;0.3594;0.0624;0.2944;0.5955;0.4023;-3.1125;10.62
150;600;0;-0.4000;1.2793;0.0443;0.5275;1.1006;0.3891;-3.3927;10.68
151;604;0;-0.4000;1.3088;0.0450;0.5794;1.1242;0.3898;-3.3906;10.75
152;608;0;-0.4000;0.7035;0.0469;0.3676;0.8379;0.3922;-3.3827;10.82
153;612;0;-0.4000;0.9835;0.0449;0.4562;0.9822;0.3955;-3.3373;10.89
154;616;0;-0.4000;0.3457;0.0476;0.2863;0.5801;0.4030;-3.0454;10.96
155;620;0;-0.4000;0.3516;0.0515;0.2987;0.5830;0.4006;-3.0415;11.02
156;624;0;-0.4000;0.6520;0.0541;0.3963;0.8074;0.4058;-3.0979;11.10
157;628;0;-0.4000;0.3445;0.0597;0.2857;0.5788;0.5910;-3.0058;11.17
158;632;0;-0.4000;0.0574;0.0480;0.1991;0.1331;0.4143;0.0483;11.26
159;636;0;-0.4000;0.6972;0.0461;0.3821;0.8347;0.4130;-3.3411;11.36
160;640;0;-0.4000;0.3333;0.0477;0.2642;0.5725;0.4055;-3.0267;11.45
161;644;0;-0.4000;0.6280;0.0611;0.3390;0.7898;0.3988;-3.0804;11.54
162;648;0;-0.4000;0.3314;0.0457;0.2400;0.5737;0.4020;-3.0756;11.62
163;652;0;-0.4000;0.0535;0.0455;0.1902;0.1316;0.3852;0.0441;11.71
164;656;0;-0.4000;0.6790;0.0476;0.3325;0.8212;0.3952;-3.3840;11.79
165;660;0;-0.4000;0.6381;0.0620;0.3794;0.7982;0.3987;-3.0713;11.87
166;664;0;-0.4000;0.4039;0.0482;0.2673;0.6331;0.4016;-3.3935;11.95
167;668;0;-0.4000;1.0588;0.0481;0.4726;1.0190;0.3983;-3.3860;12.03
168;672;0;-0.4000;0.0382;0.0504;0.1663;0.1027;0.3858;0.0588;12.10
169;676;0;-0.4000;0.9348;0.0494;0.4512;0.9583;0.3780;-3.1120;12.17
170;680;0;-0.4000;0.6972;0.0454;0.3711;0.8344;0.3900;-3.3644;12.24
171;684;0;-0.4000;1.0354;0.0421;0.4457;1.0037;0.3511;-3.3706;12.32
172;688;0;-0.4000;0.3339;0.0490;0.2634;0.5733;0.3956;-3.0494;12.40
173;692;0;-0.4000;0.6295;0.0580;0.3897;0.7933;0.4036;-3.0218;12.49
174;696;0;-0.4000;0.6841;0.0637;0.3769;0.8268;0.4478;-3.3849;12.57
175;700;0;-0.4000;0.9517;0.0842;0.4524;0.9670;0.4838;-3.3348;12.66
176;704;0;-0.4000;0.3737;0.0874;0.2956;0.6040;0.5187;-3.1451;12.74
177;708;0;-0.4000;1.0254;0.1034;0.4783;1.0051;0.5348;-3.3900;12.83
178;712;0;-0.4000;0.5731;0.1135;0.3565;0.7569;0.5412;-2.9038;12.90
179;716;0;-0.4000;0.9548;0.1247;0.4644;0.9703;0.5561;-3.3872;12.98
180;720;0;-0.4000;0.0772;0.1404;0.2096;0.2215;0.6095;-0.6688;13.07
181;724;0;-0.4000;0.0696;0.1264;0.2075;0.1629;0.6328;0.0310;13.15
182;728;0;-0.4000;0.4320;0.1417;0.3114;0.6496;0.6267;-3.3800;13.25
183;732;0;-0.4000;0.3850;0.1219;0.2469;0.6194;0.5564;-3.3685;13.33
184;736;0;-0.4000;1.3161;0.1412;0.5676;1.1254;0.5657;-3.3722;13.41
185;740;0;-0.4000;0.0533;0.1695;0.1865;0.1421;0.5532;-0.0461;13.50
186;744;0;-0.4000;0.3773;0.2334;0.2515;0.6128;0.4457;-3.3135;13.59
187;748;0;-0.4000;0.4001;0.2860;0.2826;0.6278;0.9911;-3.2827;13.67
188;752;0;-0.4000;0.4237;0.3202;0.3286;0.6484;0.7124;-3.1285;13.76
189;756;0;-0.4000;0.0643;0.2904;0.1814;0.2250;0.4204;-1.0311;13.83
190;760;0;-0.4000;1.0339;0.2404;0.4498;1.0037;0.3690;-3.3943;13.91
191;764;0;6.4729;2.7441;0.2471;0.7477;1.5845;0.4160;-6.6530;14.00
192;768;0;-0.4000;1.3412;0.2483;0.5213;1.1211;0.3157;-3.3640;14.08
193;772;0;-0.4000;1.4048;0.2590;0.3743;1.1846;0.3183;-6.6163;14.16
194;776;0;3.0364;0.9809;0.2669;0.4564;0.9806;0.3074;-3.3193;14.23
195;780;0;-0.4000;0.6736;0.2723;0.3850;0.8206;0.3849;-3.1728;14.30
196;784;0;-0.4000;0.9544;0.2666;0.4786;0.9714;0.4167;-3.2591;14.36
197;788;0;3.0364;0.4069;0.2831;0.3707;0.6296;0.4534;-2.9948;14.43
198;792;0;-0.4000;1.2799;0.2674;0.5752;1.1121;0.4797;-3.2699;14.50
199;796;0;-0.4000;0.0698;0.2589;0.2289;0.1321;0.5082;0.0575;14.57
200;800;0;3.0364;0.6431;0.2623;0.4232;0.8005;0.4959;-3.0747;14.64
201;804;0;-0.4000;1.0127;0.2326;0.5178;1.0034;0.4930;-3.3578;14.71
202;808;0;-0.4000;1.0274;0.2071;0.5371;1.0120;0.4901;-3.2827;14.78
203;812;0;-0.4000;1.3581;0.1865;0.6178;1.1508;0.4726;-3.3575;14.85
204;816;0;-0.4000;0.7361;0.1657;0.4156;0.8580;0.4619;-3.3463;14.92
205;820;0;-0.4000;0.6323;0.1537;0.4409;0.7921;0.4416;-3.0003;14.99
206;824;0;-0.4000;0.4094;0.1441;0.3367;0.6266;0.4377;-3.3109;15.05
207;828;0;-0.4000;0.0617;0.1773;0.2278;0.1045;0.4291;-0.0400;15.13
208;832;0;-0.4000;2.3125;0.1508;0.6893;1.4883;0.4864;-6.4835;15.21
209;836;0;-0.4000;0.7029;0.1471;0.4541;0.8362;0.5015;-3.2284;15.28
210;840;0;-0.4000;0.3647;0.1415;0.3298;0.5883;0.4550;-3.0976;15.35
211;844;0;-0.4000;0.9828;0.1627;0.5041;0.9877;0.4660;-3.2428;15.42
212;848;0;-0.4000;0.6497;0.1276;0.3927;0.8060;0.4005;-3.1086;15.48
213;852;0;-0.4000;0.6938;0.1291;0.4224;0.8325;0.4817;-3.2522;15.55
214;856;0;-0.4000;0.7204;0.1240;0.4268;0.8485;0.4683;-3.2549;15.62
215;860;0;-0.4000;0.0518;0.1304;0.2103;0.0871;0.4309;0.0775;15.68
216;864;0;-0.4000;0.9594;0.1349;0.4842;0.9744;0.3739;-3.2413;15.75
217;868;0;-0.4000;0.6557;0.1336;0.3896;0.8098;0.4131;-3.1184;15.83
218;872;0;-0.4000;0.3938;0.1222;0.3264;0.6155;0.4199;-3.2597;15.89
219;876;0;-0.4000;1.9979;0.1223;0.6104;1.4011;0.3955;-6.5447;15.96
220;880;0;-0.4000;0.9937;0.1234;0.4934;0.9918;0.4201;-3.2608;16.02
221;884;0;-0.4000;1.0011;0.1040;0.4825;0.9938;0.3788;-3.2544;16.10
222;888;0;-0.4000;0.9697;0.1086;0.5014;0.9782;0.3815;-3.2314;16.17
223;892;0;-0.4000;0.9720;0.0920;0.5227;0.9842;0.4678;-3.2263;16.24
224;896;0;-0.4000;0.0661;0.0822;0.2406;0.0905;0.4684;0.0836;16.31
225;900;0;-0.4000;0.9979;0.0976;0.4883;0.9923;0.4605;-3.2312;16.39
226;904;0;-0.4000;0.3995;0.0798;0.3455;0.6156;0.4661;-3.2354;16.47
227;908;0;-0.4000;0.9918;0.0727;0.5429;0.9950;0.4579;-3.2183;16.54
228;912;0;-0.4000;1.9815;0.0753;0.5989;1.3943;0.4470;-6.5478;16.60
229;916;0;-0.4000;0.9542;0.0670;0.5116;0.9747;0.4959;-3.2309;16.68
230;920;0;-0.4000;0.0906;0.0732;0.2901;0.0799;0.4791;0.1330;16.74
231;924;0;-0.4000;2.2621;0.0711;0.7269;1.4838;0.5294;-6.5367;16.82
232;928;0;-0.4000;0.6293;0.0722;0.4283;0.7912;0.5574;-3.0832;16.88
233;932;0;-0.4000;2.5885;0.0799;0.7966;1.5623;0.4590;-6.5231;16.97
234;936;0;-0.4000;0.3681;0.0938;0.3324;0.5900;0.6457;-3.0588;17.05
235;940;0;-0.4000;0.3189;0.1030;0.3324;0.5424;0.4166;-2.8025;17.13
236;944;0;-0.4000;1.7287;0.1188;0.5423;1.3130;0.6365;-6.4652;17.20
237;948;0;-0.4000;0.0702;0.1340;0.2391;0.1141;0.4275;0.0477;17.28
238;952;0;-0.4000;0.3469;0.1482;0.3116;0.5758;0.4436;-2.9989;17.34
239;956;0;-0.4000;0.7237;0.1228;0.3949;0.8506;0.4472;-3.3567;17.41
240;960;0;-0.4000;0.3554;0.1137;0.3024;0.5854;0.4599;-3.0334;17.48
241;964;0;-0.4000;0.4054;0.1058;0.2846;0.6323;0.4567;-3.3590;17.54
242;968;0;-0.4000;1.9590;0.0978;0.6106;1.3885;0.4450;-6.4237;17.61
243;972;0;-0.4000;2.0312;0.1016;0.6095;1.4111;0.4511;-6.4768;17.68
244;976;0;-0.4000;0.4547;0.1100;0.3434;0.6720;0.4591;-3.2377;17.75
245;980;0;-0.4000;0.3813;0.1279;0.3505;0.5960;0.7591;-3.0267;17.83
246;984;0;-0.4000;0.4445;0.0846;0.3981;0.6363;1.0858;-3.1836;17.91
247;988;0;-0.4000;1.3656;0.0915;0.4206;1.1684;0.5061;-6.4369;17.98
